game,move_no,color,player,move,elapsed_ms,self_winrate,opp_self_winrate,auto_resign
1,95,B,b28_v2,F8,322.875,91.949,11.981,False
1,96,W,b18_v10,E9,135.875,7.49,96.144,False
1,97,B,b28_v2,G8,325.573,98.561,3.1,False
1,98,W,b18_v10,C8,133.812,3.144,98.343,False
1,99,B,b28_v2,A4,325.345,98.053,4.688,False
1,100,W,b18_v10,RESIGN,134.894,3.125,98.2,False
2,1,B,b28_v2,Q16,0.776,57.48,42.111,False
2,2,W,b18_v10,D4,0.788,40.845,58.551,False
2,3,B,b28_v2,Q3,0.825,56.946,42.921,False
2,4,W,b18_v10,D16,0.832,44.331,58.627,False
2,5,B,b28_v2,O17,0.842,58.685,41.582,False
2,6,W,b18_v10,R5,0.861,45.195,59.041,False
2,7,B,b28_v2,O4,0.813,58.63,42.544,False
2,8,W,b18_v10,R14,0.914,46.87,57.936,False
2,9,B,b28_v2,R15,0.839,58.923,44.153,False
2,10,W,b18_v10,Q14,0.872,47.754,58.744,False
2,11,B,b28_v2,R9,0.752,57.33,42.979,False
2,12,W,b18_v10,N14,0.801,47.994,58.616,False
2,13,B,b28_v2,R12,0.782,59.523,41.049,False
2,14,W,b18_v10,N16,0.862,46.621,60.754,False
2,15,B,b28_v2,N17,0.755,62.643,40.969,False
2,16,W,b18_v10,M16,0.803,45.24,60.655,False
2,17,B,b28_v2,L18,0.822,62.417,40.88,False
2,18,W,b18_v10,F3,0.745,44.759,62.061,False
2,19,B,b28_v2,R4,0.787,64.172,40.507,False
2,20,W,b18_v10,S4,0.84,42.467,62.215,False
2,21,B,b28_v2,S3,0.814,61.933,42.644,False
2,22,W,b18_v10,C10,0.883,42.381,60.84,False
2,23,B,b28_v2,P12,0.764,63.384,39.91,False
2,24,W,b18_v10,Q8,0.822,43.39,60.921,False
2,25,B,b28_v2,Q9,0.776,60.747,39.839,False
2,26,W,b18_v10,O8,0.814,42.565,61.323,False
2,27,B,b28_v2,K16,0.845,61.875,39.789,False
2,28,W,b18_v10,K15,0.818,42.836,60.463,False
2,29,B,b28_v2,J15,0.778,59.58,41.57,False
2,30,W,b18_v10,K14,0.912,43.184,60.686,False
2,31,B,b28_v2,J14,0.783,63.268,40.784,False
2,32,W,b18_v10,K13,0.79,41.416,62.654,False
2,33,B,b28_v2,J13,0.812,63.215,40.511,False
2,34,W,b18_v10,K12,0.766,39.665,62.651,False
2,35,B,b28_v2,C14,0.816,63.206,39.305,False
2,36,W,b18_v10,F17,0.791,39.855,63.142,False
2,37,B,b28_v2,B16,0.87,63.291,38.032,False
2,38,W,b18_v10,C17,0.843,40.764,63.391,False
2,39,B,b28_v2,D15,0.825,63.239,39.322,False
2,40,W,b18_v10,P9,0.81,39.926,63.988,False
2,41,B,b28_v2,R8,1.113,68.35,37.145,False
2,42,W,b18_v10,Q7,0.885,40.129,69.261,False
2,43,B,b28_v2,P10,0.832,69.802,36.807,False
2,44,W,b18_v10,O10,1.09,40.772,67.533,False
2,45,B,b28_v2,O11,0.871,71.881,38.953,False
2,46,W,b18_v10,N10,0.816,40.804,68.127,False
2,47,B,b28_v2,E16,0.835,68.791,37.0,False
2,48,W,b18_v10,E17,0.857,34.727,70.578,False
2,49,B,b28_v2,C16,0.848,69.907,34.358,False
2,50,W,b18_v10,D17,0.87,34.149,69.479,False
2,51,B,b28_v2,B5,0.834,67.649,34.569,False
2,52,W,b18_v10,B4,0.85,36.523,66.572,False
2,53,B,b28_v2,D9,0.816,68.708,37.01,False
2,54,W,b18_v10,D10,0.81,36.477,69.988,False
2,55,B,b28_v2,E10,0.86,69.71,34.779,False
2,56,W,b18_v10,E11,0.953,36.11,69.291,False
2,57,B,b28_v2,C9,0.829,71.993,34.579,False
2,58,W,b18_v10,F11,0.876,36.232,66.406,False
2,59,B,b28_v2,C4,0.929,68.303,35.139,False
2,60,W,b18_v10,C5,0.819,35.95,63.575,False
2,61,B,b28_v2,C3,0.862,68.526,39.751,False
2,62,W,b18_v10,B6,0.831,37.565,65.754,False
2,63,B,b28_v2,D5,0.842,63.256,41.853,False
2,64,W,b18_v10,C6,0.822,40.857,61.324,False
2,65,B,b28_v2,E4,0.862,65.076,40.887,False
2,66,W,b18_v10,D3,0.84,38.948,64.978,False
2,67,B,b28_v2,E3,0.821,66.551,43.192,False
2,68,W,b18_v10,D2,0.993,37.369,66.617,False
2,69,B,b28_v2,E2,0.93,69.16,43.934,False
2,70,W,b18_v10,C2,0.776,35.66,64.659,False
2,71,B,b28_v2,D6,0.816,76.003,28.414,False
2,72,W,b18_v10,D7,0.853,22.888,77.572,False
2,73,B,b28_v2,E7,0.809,80.812,29.729,False
2,74,W,b18_v10,E8,0.878,27.387,73.484,False
2,75,B,b28_v2,C7,0.831,88.568,22.283,False
2,76,W,b18_v10,D8,0.838,30.078,75.075,False
2,77,B,b28_v2,B3,0.813,80.193,29.722,False
2,78,W,b18_v10,E5,0.876,21.4,74.911,False
2,79,B,b28_v2,E6,0.803,65.947,48.67,False
2,80,W,b18_v10,F5,0.817,33.729,58.618,False
2,81,B,b28_v2,G6,0.871,50.404,51.1,False
2,82,W,b18_v10,F4,0.828,35.818,51.347,False
2,83,B,b28_v2,B2,0.835,66.802,51.231,False
2,84,W,b18_v10,F2,0.825,44.477,70.48,False
2,85,B,b28_v2,B7,0.849,74.657,41.591,False
2,86,W,b18_v10,A5,0.829,44.049,38.985,False
2,87,B,b28_v2,A7,0.781,28.036,84.908,False
2,88,W,b18_v10,A6,0.829,59.553,48.993,False
2,89,B,b28_v2,C1,0.856,47.551,69.548,False
2,90,W,b18_v10,E1,0.825,51.788,62.783,False
2,91,B,b28_v2,A3,0.83,79.197,44.852,False
2,92,W,b18_v10,F6,0.851,19.598,87.337,False
2,93,B,b28_v2,F7,0.836,84.794,29.014,False
2,94,W,b18_v10,G7,0.862,11.005,91.843,False
2,95,B,b28_v2,F8,0.84,91.949,11.981,False
2,96,W,b18_v10,E9,0.821,7.49,96.144,False
2,97,B,b28_v2,G8,0.845,98.561,3.1,False
2,98,W,b18_v10,C8,0.878,3.144,98.343,False
2,99,B,b28_v2,A4,1.001,98.053,4.688,False
2,100,W,b18_v10,RESIGN,0.924,3.125,98.2,False
3,1,B,b28_v2,Q16,0.888,57.48,42.111,False
3,2,W,b18_v10,D4,0.802,40.845,58.551,False
3,3,B,b28_v2,Q3,0.799,56.946,42.921,False
3,4,W,b18_v10,D16,0.823,44.331,58.627,False
3,5,B,b28_v2,O17,0.85,58.685,41.582,False
3,6,W,b18_v10,R5,0.863,45.195,59.041,False
3,7,B,b28_v2,O4,0.8,58.63,42.544,False
3,8,W,b18_v10,R14,0.894,46.87,57.936,False
3,9,B,b28_v2,R15,0.842,58.923,44.153,False
3,10,W,b18_v10,Q14,0.81,47.754,58.744,False
3,11,B,b28_v2,R9,0.862,57.33,42.979,False
3,12,W,b18_v10,N14,0.822,47.994,58.616,False
3,13,B,b28_v2,R12,0.879,59.523,41.049,False
3,14,W,b18_v10,N16,0.86,46.621,60.754,False
3,15,B,b28_v2,N17,0.809,62.643,40.969,False
3,16,W,b18_v10,M16,1.042,45.24,60.655,False
3,17,B,b28_v2,L18,0.823,62.417,40.88,False
3,18,W,b18_v10,F3,0.806,44.759,62.061,False
3,19,B,b28_v2,R4,0.862,64.172,40.507,False
3,20,W,b18_v10,S4,1.321,42.467,62.215,False
3,21,B,b28_v2,S3,0.838,61.933,42.644,False
3,22,W,b18_v10,C10,0.827,42.381,60.84,False
3,23,B,b28_v2,P12,0.819,63.384,39.91,False
3,24,W,b18_v10,Q8,0.897,43.39,60.921,False
3,25,B,b28_v2,Q9,1.12,60.747,39.839,False
3,26,W,b18_v10,O8,1.315,42.565,61.323,False
3,27,B,b28_v2,K16,0.837,61.875,39.789,False
3,28,W,b18_v10,K15,1.188,42.836,60.463,False
3,29,B,b28_v2,J15,0.832,59.58,41.57,False
3,30,W,b18_v10,K14,0.857,43.184,60.686,False
3,31,B,b28_v2,J14,1.162,63.268,40.784,False
3,32,W,b18_v10,K13,0.862,41.416,62.654,False
3,33,B,b28_v2,J13,0.791,63.215,40.511,False
3,34,W,b18_v10,K12,0.869,39.665,62.651,False
3,35,B,b28_v2,C14,0.989,63.206,39.305,False
3,36,W,b18_v10,F17,1.129,39.855,63.142,False
3,37,B,b28_v2,B16,1.007,63.291,38.032,False
3,38,W,b18_v10,C17,0.896,40.764,63.391,False
3,39,B,b28_v2,D15,0.838,63.239,39.322,False
3,40,W,b18_v10,P9,0.858,39.926,63.988,False
3,41,B,b28_v2,R8,0.823,68.35,37.145,False
3,42,W,b18_v10,Q7,0.934,40.129,69.261,False
3,43,B,b28_v2,P10,0.817,69.802,36.807,False
3,44,W,b18_v10,O10,0.908,40.772,67.533,False
3,45,B,b28_v2,O11,0.925,71.881,38.953,False
3,46,W,b18_v10,N10,0.847,40.804,68.127,False
3,47,B,b28_v2,E16,0.855,68.791,37.0,False
3,48,W,b18_v10,E17,0.861,34.727,70.578,False
3,49,B,b28_v2,C16,0.837,69.907,34.358,False
3,50,W,b18_v10,D17,0.911,34.149,69.479,False
3,51,B,b28_v2,B5,0.825,67.649,34.569,False
3,52,W,b18_v10,B4,0.984,36.523,66.572,False
3,53,B,b28_v2,D9,0.858,68.708,37.01,False
3,54,W,b18_v10,D10,0.87,36.477,69.988,False
3,55,B,b28_v2,E10,0.872,69.71,34.779,False
3,56,W,b18_v10,E11,0.855,36.11,69.291,False
3,57,B,b28_v2,C9,0.861,71.993,34.579,False
3,58,W,b18_v10,F11,0.883,36.232,66.406,False
3,59,B,b28_v2,C4,0.832,68.303,35.139,False
3,60,W,b18_v10,C5,0.799,35.95,63.575,False
3,61,B,b28_v2,C3,0.971,68.526,39.751,False
3,62,W,b18_v10,B6,0.865,37.565,65.754,False
3,63,B,b28_v2,D5,0.841,63.256,41.853,False
3,64,W,b18_v10,C6,0.871,40.857,61.324,False
3,65,B,b28_v2,E4,0.888,65.076,40.887,False
3,66,W,b18_v10,D3,0.852,38.948,64.978,False
3,67,B,b28_v2,E3,1.024,66.551,43.192,False
3,68,W,b18_v10,D2,0.814,37.369,66.617,False
3,69,B,b28_v2,E2,0.902,69.16,43.934,False
3,70,W,b18_v10,C2,0.902,35.66,64.659,False
3,71,B,b28_v2,D6,0.851,76.003,28.414,False
3,72,W,b18_v10,D7,0.892,22.888,77.572,False
3,73,B,b28_v2,E7,0.989,80.812,29.729,False
3,74,W,b18_v10,E8,0.865,27.387,73.484,False
3,75,B,b28_v2,C7,0.89,88.568,22.283,False
3,76,W,b18_v10,D8,0.923,30.078,75.075,False
3,77,B,b28_v2,B3,0.858,80.193,29.722,False
3,78,W,b18_v10,E5,0.848,21.4,74.911,False
3,79,B,b28_v2,E6,0.926,65.947,48.67,False
3,80,W,b18_v10,F5,0.832,33.729,58.618,False
3,81,B,b28_v2,G6,0.912,50.404,51.1,False
3,82,W,b18_v10,F4,0.877,35.818,51.347,False
3,83,B,b28_v2,B2,1.176,66.802,51.231,False
3,84,W,b18_v10,F2,0.837,44.477,70.48,False
3,85,B,b28_v2,B7,0.836,74.657,41.591,False
3,86,W,b18_v10,A5,0.853,44.049,38.985,False
3,87,B,b28_v2,A7,0.875,28.036,84.908,False
3,88,W,b18_v10,A6,0.901,59.553,48.993,False
3,89,B,b28_v2,C1,0.795,47.551,69.548,False
3,90,W,b18_v10,E1,0.835,51.788,62.783,False
3,91,B,b28_v2,A3,0.858,79.197,44.852,False
3,92,W,b18_v10,F6,0.864,19.598,87.337,False
3,93,B,b28_v2,F7,0.882,84.794,29.014,False
3,94,W,b18_v10,G7,0.952,11.005,91.843,False
3,95,B,b28_v2,F8,0.892,91.949,11.981,False
3,96,W,b18_v10,E9,0.934,7.49,96.144,False
3,97,B,b28_v2,G8,0.856,98.561,3.1,False
3,98,W,b18_v10,C8,1.173,3.144,98.343,False
3,99,B,b28_v2,A4,1.105,98.053,4.688,False
3,100,W,b18_v10,RESIGN,0.879,3.125,98.2,False
4,1,B,b28_v2,Q16,0.821,57.48,42.111,False
4,2,W,b18_v10,D4,0.791,40.845,58.551,False
4,3,B,b28_v2,Q3,0.995,56.946,42.921,False
4,4,W,b18_v10,D16,0.86,44.331,58.627,False
4,5,B,b28_v2,O17,0.893,58.685,41.582,False
4,6,W,b18_v10,R5,1.199,45.195,59.041,False
4,7,B,b28_v2,O4,2.399,58.63,42.544,False
4,8,W,b18_v10,R14,0.849,46.87,57.936,False
4,9,B,b28_v2,R15,0.862,58.923,44.153,False
4,10,W,b18_v10,Q14,0.929,47.754,58.744,False
4,11,B,b28_v2,R9,0.838,57.33,42.979,False
4,12,W,b18_v10,N14,0.87,47.994,58.616,False
4,13,B,b28_v2,R12,0.87,59.523,41.049,False
4,14,W,b18_v10,N16,0.944,46.621,60.754,False
4,15,B,b28_v2,N17,1.057,62.643,40.969,False
4,16,W,b18_v10,M16,0.83,45.24,60.655,False
4,17,B,b28_v2,L18,0.933,62.417,40.88,False
4,18,W,b18_v10,F3,0.916,44.759,62.061,False
4,19,B,b28_v2,R4,0.849,64.172,40.507,False
4,20,W,b18_v10,S4,0.839,42.467,62.215,False
4,21,B,b28_v2,S3,0.897,61.933,42.644,False
4,22,W,b18_v10,C10,0.999,42.381,60.84,False
4,23,B,b28_v2,P12,2.076,63.384,39.91,False
4,24,W,b18_v10,Q8,4.504,43.39,60.921,False
4,25,B,b28_v2,Q9,0.988,60.747,39.839,False
4,26,W,b18_v10,O8,0.839,42.565,61.323,False
4,27,B,b28_v2,K16,0.866,61.875,39.789,False
4,28,W,b18_v10,K15,0.948,42.836,60.463,False
4,29,B,b28_v2,J15,0.857,59.58,41.57,False
4,30,W,b18_v10,K14,0.976,43.184,60.686,False
4,31,B,b28_v2,J14,0.879,63.268,40.784,False
4,32,W,b18_v10,K13,0.862,41.416,62.654,False
4,33,B,b28_v2,J13,0.904,63.215,40.511,False
4,34,W,b18_v10,K12,0.895,39.665,62.651,False
4,35,B,b28_v2,C14,0.895,63.206,39.305,False
4,36,W,b18_v10,F17,0.85,39.855,63.142,False
4,37,B,b28_v2,B16,0.887,63.291,38.032,False
4,38,W,b18_v10,C17,0.884,40.764,63.391,False
4,39,B,b28_v2,D15,1.174,63.239,39.322,False
4,40,W,b18_v10,P9,1.107,39.926,63.988,False
4,41,B,b28_v2,R8,1.327,68.35,37.145,False
4,42,W,b18_v10,Q7,0.865,40.129,69.261,False
4,43,B,b28_v2,P10,1.027,69.802,36.807,False
4,44,W,b18_v10,O10,1.053,40.772,67.533,False
4,45,B,b28_v2,O11,1.035,71.881,38.953,False
4,46,W,b18_v10,N10,1.116,40.804,68.127,False
4,47,B,b28_v2,E16,1.076,68.791,37.0,False
4,48,W,b18_v10,E17,0.844,34.727,70.578,False
4,49,B,b28_v2,C16,0.885,69.907,34.358,False
4,50,W,b18_v10,D17,0.906,34.149,69.479,False
4,51,B,b28_v2,B5,0.891,67.649,34.569,False
4,52,W,b18_v10,B4,0.886,36.523,66.572,False
4,53,B,b28_v2,D9,0.891,68.708,37.01,False
4,54,W,b18_v10,D10,0.881,36.477,69.988,False
4,55,B,b28_v2,E10,0.952,69.71,34.779,False
4,56,W,b18_v10,E11,0.903,36.11,69.291,False
4,57,B,b28_v2,C9,0.87,71.993,34.579,False
4,58,W,b18_v10,F11,0.891,36.232,66.406,False
4,59,B,b28_v2,C4,0.944,68.303,35.139,False
4,60,W,b18_v10,C5,0.892,35.95,63.575,False
4,61,B,b28_v2,C3,0.892,68.526,39.751,False
4,62,W,b18_v10,B6,0.85,37.565,65.754,False
4,63,B,b28_v2,D5,0.901,63.256,41.853,False
4,64,W,b18_v10,C6,0.876,40.857,61.324,False
4,65,B,b28_v2,E4,0.863,65.076,40.887,False
4,66,W,b18_v10,D3,0.892,38.948,64.978,False
4,67,B,b28_v2,E3,0.924,66.551,43.192,False
4,68,W,b18_v10,D2,0.905,37.369,66.617,False
4,69,B,b28_v2,E2,0.889,69.16,43.934,False
4,70,W,b18_v10,C2,0.948,35.66,64.659,False
4,71,B,b28_v2,D6,0.951,76.003,28.414,False
4,72,W,b18_v10,D7,0.914,22.888,77.572,False
4,73,B,b28_v2,E7,0.884,80.812,29.729,False
4,74,W,b18_v10,E8,0.868,27.387,73.484,False
4,75,B,b28_v2,C7,0.913,88.568,22.283,False
4,76,W,b18_v10,D8,0.88,30.078,75.075,False
4,77,B,b28_v2,B3,0.89,80.193,29.722,False
4,78,W,b18_v10,E5,0.921,21.4,74.911,False
4,79,B,b28_v2,E6,0.863,65.947,48.67,False
4,80,W,b18_v10,F5,0.878,33.729,58.618,False
4,81,B,b28_v2,G6,0.912,50.404,51.1,False
4,82,W,b18_v10,F4,0.983,35.818,51.347,False
4,83,B,b28_v2,B2,0.862,66.802,51.231,False
4,84,W,b18_v10,F2,0.854,44.477,70.48,False
4,85,B,b28_v2,B7,0.852,74.657,41.591,False
4,86,W,b18_v10,A5,0.931,44.049,38.985,False
4,87,B,b28_v2,A7,0.925,28.036,84.908,False
4,88,W,b18_v10,A6,0.887,59.553,48.993,False
4,89,B,b28_v2,C1,0.884,47.551,69.548,False
4,90,W,b18_v10,E1,0.892,51.788,62.783,False
4,91,B,b28_v2,A3,0.891,79.197,44.852,False
4,92,W,b18_v10,F6,0.869,19.598,87.337,False
4,93,B,b28_v2,F7,0.911,84.794,29.014,False
4,94,W,b18_v10,G7,0.887,11.005,91.843,False
4,95,B,b28_v2,F8,0.885,91.949,11.981,False
4,96,W,b18_v10,E9,1.033,7.49,96.144,False
4,97,B,b28_v2,G8,0.897,98.561,3.1,False
4,98,W,b18_v10,C8,0.888,3.144,98.343,False
4,99,B,b28_v2,A4,0.892,98.053,4.688,False
4,100,W,b18_v10,RESIGN,0.945,3.125,98.2,False
5,1,B,b28_v2,Q16,0.849,57.48,42.111,False
5,2,W,b18_v10,D4,0.848,40.845,58.551,False
5,3,B,b28_v2,Q3,0.835,56.946,42.921,False
5,4,W,b18_v10,D16,0.849,44.331,58.627,False
5,5,B,b28_v2,O17,0.843,58.685,41.582,False
5,6,W,b18_v10,R5,0.919,45.195,59.041,False
5,7,B,b28_v2,O4,1.008,58.63,42.544,False
5,8,W,b18_v10,R14,0.818,46.87,57.936,False
5,9,B,b28_v2,R15,0.839,58.923,44.153,False
5,10,W,b18_v10,Q14,0.853,47.754,58.744,False
5,11,B,b28_v2,R9,0.834,57.33,42.979,False
5,12,W,b18_v10,N14,0.855,47.994,58.616,False
5,13,B,b28_v2,R12,0.821,59.523,41.049,False
5,14,W,b18_v10,N16,0.848,46.621,60.754,False
5,15,B,b28_v2,N17,0.86,62.643,40.969,False
5,16,W,b18_v10,M16,0.855,45.24,60.655,False
5,17,B,b28_v2,L18,0.861,62.417,40.88,False
5,18,W,b18_v10,F3,0.836,44.759,62.061,False
5,19,B,b28_v2,R4,0.858,64.172,40.507,False
5,20,W,b18_v10,S4,0.893,42.467,62.215,False
5,21,B,b28_v2,S3,0.867,61.933,42.644,False
5,22,W,b18_v10,C10,1.057,42.381,60.84,False
5,23,B,b28_v2,P12,0.856,63.384,39.91,False
5,24,W,b18_v10,Q8,0.813,43.39,60.921,False
5,25,B,b28_v2,Q9,0.861,60.747,39.839,False
5,26,W,b18_v10,O8,0.831,42.565,61.323,False
5,27,B,b28_v2,K16,0.833,61.875,39.789,False
5,28,W,b18_v10,K15,0.841,42.836,60.463,False
5,29,B,b28_v2,J15,0.837,59.58,41.57,False
5,30,W,b18_v10,K14,0.825,43.184,60.686,False
5,31,B,b28_v2,J14,0.859,63.268,40.784,False
5,32,W,b18_v10,K13,0.824,41.416,62.654,False
5,33,B,b28_v2,J13,0.855,63.215,40.511,False
5,34,W,b18_v10,K12,0.91,39.665,62.651,False
5,35,B,b28_v2,C14,0.862,63.206,39.305,False
5,36,W,b18_v10,F17,0.844,39.855,63.142,False
5,37,B,b28_v2,B16,0.993,63.291,38.032,False
5,38,W,b18_v10,C17,0.909,40.764,63.391,False
5,39,B,b28_v2,D15,0.855,63.239,39.322,False
5,40,W,b18_v10,P9,1.263,39.926,63.988,False
5,41,B,b28_v2,R8,0.874,68.35,37.145,False
5,42,W,b18_v10,Q7,0.86,40.129,69.261,False
5,43,B,b28_v2,P10,0.875,69.802,36.807,False
5,44,W,b18_v10,O10,0.87,40.772,67.533,False
5,45,B,b28_v2,O11,0.836,71.881,38.953,False
5,46,W,b18_v10,N10,0.841,40.804,68.127,False
5,47,B,b28_v2,E16,0.891,68.791,37.0,False
5,48,W,b18_v10,E17,0.867,34.727,70.578,False
5,49,B,b28_v2,C16,0.843,69.907,34.358,False
5,50,W,b18_v10,D17,0.857,34.149,69.479,False
5,51,B,b28_v2,B5,0.87,67.649,34.569,False
5,52,W,b18_v10,B4,0.875,36.523,66.572,False
5,53,B,b28_v2,D9,0.844,68.708,37.01,False
5,54,W,b18_v10,D10,0.882,36.477,69.988,False
5,55,B,b28_v2,E10,0.894,69.71,34.779,False
5,56,W,b18_v10,E11,0.853,36.11,69.291,False
5,57,B,b28_v2,C9,0.874,71.993,34.579,False
5,58,W,b18_v10,F11,0.987,36.232,66.406,False
5,59,B,b28_v2,C4,0.847,68.303,35.139,False
5,60,W,b18_v10,C5,0.88,35.95,63.575,False
5,61,B,b28_v2,C3,0.843,68.526,39.751,False
5,62,W,b18_v10,B6,0.867,37.565,65.754,False
5,63,B,b28_v2,D5,0.827,63.256,41.853,False
5,64,W,b18_v10,C6,0.894,40.857,61.324,False
5,65,B,b28_v2,E4,0.919,65.076,40.887,False
5,66,W,b18_v10,D3,0.839,38.948,64.978,False
5,67,B,b28_v2,E3,2.639,66.551,43.192,False
5,68,W,b18_v10,D2,0.99,37.369,66.617,False
5,69,B,b28_v2,E2,1.131,69.16,43.934,False
5,70,W,b18_v10,C2,0.958,35.66,64.659,False
5,71,B,b28_v2,D6,4.332,76.003,28.414,False
5,72,W,b18_v10,D7,0.836,22.888,77.572,False
5,73,B,b28_v2,E7,1.261,80.812,29.729,False
5,74,W,b18_v10,E8,0.871,27.387,73.484,False
5,75,B,b28_v2,C7,1.067,88.568,22.283,False
5,76,W,b18_v10,D8,0.862,30.078,75.075,False
5,77,B,b28_v2,B3,0.904,80.193,29.722,False
5,78,W,b18_v10,E5,0.903,21.4,74.911,False
