game,move_no,color,player,move,elapsed_ms,self_winrate,opp_self_winrate,auto_resign
2,46,W,b18_v10,N10,0.817,40.804,68.127,False
2,47,B,b28_v2,E16,0.816,68.791,37.0,False
2,48,W,b18_v10,E17,0.858,34.727,70.578,False
2,49,B,b28_v2,C16,0.851,69.907,34.358,False
2,50,W,b18_v10,D17,0.842,34.149,69.479,False
2,51,B,b28_v2,B5,0.823,67.649,34.569,False
2,52,W,b18_v10,B4,0.828,36.523,66.572,False
2,53,B,b28_v2,D9,0.834,68.708,37.01,False
2,54,W,b18_v10,D10,0.808,36.477,69.988,False
2,55,B,b28_v2,E10,0.829,69.71,34.779,False
2,56,W,b18_v10,E11,0.814,36.11,69.291,False
2,57,B,b28_v2,C9,0.844,71.993,34.579,False
2,58,W,b18_v10,F11,0.838,36.232,66.406,False
2,59,B,b28_v2,C4,0.776,68.303,35.139,False
2,60,W,b18_v10,C5,0.774,35.95,63.575,False
2,61,B,b28_v2,C3,0.8,68.526,39.751,False
2,62,W,b18_v10,B6,0.837,37.565,65.754,False
2,63,B,b28_v2,D5,0.834,63.256,41.853,False
2,64,W,b18_v10,C6,0.862,40.857,61.324,False
2,65,B,b28_v2,E4,0.842,65.076,40.887,False
2,66,W,b18_v10,D3,0.849,38.948,64.978,False
2,67,B,b28_v2,E3,0.864,66.551,43.192,False
2,68,W,b18_v10,D2,0.864,37.369,66.617,False
2,69,B,b28_v2,E2,0.923,69.16,43.934,False
2,70,W,b18_v10,C2,0.889,35.66,64.659,False
2,71,B,b28_v2,D6,0.838,76.003,28.414,False
2,72,W,b18_v10,D7,0.839,22.888,77.572,False
2,73,B,b28_v2,E7,0.874,80.812,29.729,False
2,74,W,b18_v10,E8,0.936,27.387,73.484,False
2,75,B,b28_v2,C7,0.834,88.568,22.283,False
2,76,W,b18_v10,D8,0.925,30.078,75.075,False
2,77,B,b28_v2,B3,0.844,80.193,29.722,False
2,78,W,b18_v10,E5,0.844,21.4,74.911,False
2,79,B,b28_v2,E6,0.836,65.947,48.67,False
2,80,W,b18_v10,F5,0.871,33.729,58.618,False
2,81,B,b28_v2,G6,0.844,50.404,51.1,False
2,82,W,b18_v10,F4,1.049,35.818,51.347,False
2,83,B,b28_v2,B2,0.808,66.802,51.231,False
2,84,W,b18_v10,F2,0.918,44.477,70.48,False
2,85,B,b28_v2,B7,0.869,74.657,41.591,False
2,86,W,b18_v10,A5,0.832,44.049,38.985,False
2,87,B,b28_v2,A7,0.859,28.036,84.908,False
2,88,W,b18_v10,A6,0.798,59.553,48.993,False
2,89,B,b28_v2,C1,0.818,47.551,69.548,False
2,90,W,b18_v10,E1,0.93,51.788,62.783,False
2,91,B,b28_v2,A3,0.877,79.197,44.852,False
2,92,W,b18_v10,F6,0.857,19.598,87.337,False
2,93,B,b28_v2,F7,0.881,84.794,29.014,False
2,94,W,b18_v10,G7,0.813,11.005,91.843,False
2,95,B,b28_v2,F8,0.84,91.949,11.981,False
2,96,W,b18_v10,E9,0.839,7.49,96.144,False
2,97,B,b28_v2,G8,0.843,98.561,3.1,False
2,98,W,b18_v10,C8,0.847,3.144,98.343,False
2,99,B,b28_v2,A4,0.848,98.053,4.688,False
2,100,W,b18_v10,J16,0.859,3.125,98.2,False
2,101,B,b28_v2,H16,0.948,97.793,5.701,False
2,102,W,b18_v10,RESIGN,0.848,3.15,98.161,False
3,1,B,b28_v2,Q16,0.798,57.48,42.111,False
3,2,W,b18_v10,D4,0.808,40.845,58.551,False
3,3,B,b28_v2,Q3,0.78,56.946,42.921,False
3,4,W,b18_v10,D16,0.783,44.331,58.627,False
3,5,B,b28_v2,O17,0.813,58.685,41.582,False
3,6,W,b18_v10,R5,0.812,45.195,59.041,False
3,7,B,b28_v2,O4,0.798,58.63,42.544,False
3,8,W,b18_v10,R14,0.779,46.87,57.936,False
3,9,B,b28_v2,R15,0.802,58.923,44.153,False
3,10,W,b18_v10,Q14,0.812,47.754,58.744,False
3,11,B,b28_v2,R9,0.777,57.33,42.979,False
3,12,W,b18_v10,N14,0.782,47.994,58.616,False
3,13,B,b28_v2,R12,0.815,59.523,41.049,False
3,14,W,b18_v10,N16,0.81,46.621,60.754,False
3,15,B,b28_v2,N17,0.835,62.643,40.969,False
3,16,W,b18_v10,M16,0.801,45.24,60.655,False
3,17,B,b28_v2,L18,0.811,62.417,40.88,False
3,18,W,b18_v10,F3,0.85,44.759,62.061,False
3,19,B,b28_v2,R4,0.82,64.172,40.507,False
3,20,W,b18_v10,S4,0.818,42.467,62.215,False
3,21,B,b28_v2,S3,0.828,61.933,42.644,False
3,22,W,b18_v10,C10,0.811,42.381,60.84,False
3,23,B,b28_v2,P12,0.831,63.384,39.91,False
3,24,W,b18_v10,Q8,0.823,43.39,60.921,False
3,25,B,b28_v2,Q9,0.828,60.747,39.839,False
3,26,W,b18_v10,O8,0.822,42.565,61.323,False
3,27,B,b28_v2,K16,0.809,61.875,39.789,False
3,28,W,b18_v10,K15,0.82,42.836,60.463,False
3,29,B,b28_v2,J15,0.83,59.58,41.57,False
3,30,W,b18_v10,K14,0.837,43.184,60.686,False
3,31,B,b28_v2,J14,0.821,63.268,40.784,False
3,32,W,b18_v10,K13,0.832,41.416,62.654,False
3,33,B,b28_v2,J13,0.8,63.215,40.511,False
3,34,W,b18_v10,K12,0.841,39.665,62.651,False
3,35,B,b28_v2,C14,0.823,63.206,39.305,False
3,36,W,b18_v10,F17,0.862,39.855,63.142,False
3,37,B,b28_v2,B16,0.811,63.291,38.032,False
3,38,W,b18_v10,C17,0.853,40.764,63.391,False
3,39,B,b28_v2,D15,0.807,63.239,39.322,False
3,40,W,b18_v10,P9,0.82,39.926,63.988,False
3,41,B,b28_v2,R8,0.793,68.35,37.145,False
3,42,W,b18_v10,Q7,1.051,40.129,69.261,False
3,43,B,b28_v2,P10,0.845,69.802,36.807,False
3,44,W,b18_v10,O10,0.833,40.772,67.533,False
3,45,B,b28_v2,O11,0.787,71.881,38.953,False
3,46,W,b18_v10,N10,0.951,40.804,68.127,False
3,47,B,b28_v2,E16,0.819,68.791,37.0,False
3,48,W,b18_v10,E17,0.854,34.727,70.578,False
3,49,B,b28_v2,C16,0.923,69.907,34.358,False
3,50,W,b18_v10,D17,0.844,34.149,69.479,False
3,51,B,b28_v2,B5,0.876,67.649,34.569,False
3,52,W,b18_v10,B4,0.865,36.523,66.572,False
3,53,B,b28_v2,D9,0.864,68.708,37.01,False
3,54,W,b18_v10,D10,0.867,36.477,69.988,False
3,55,B,b28_v2,E10,0.836,69.71,34.779,False
3,56,W,b18_v10,E11,0.832,36.11,69.291,False
3,57,B,b28_v2,C9,0.839,71.993,34.579,False
3,58,W,b18_v10,F11,0.824,36.232,66.406,False
3,59,B,b28_v2,C4,0.84,68.303,35.139,False
3,60,W,b18_v10,C5,0.833,35.95,63.575,False
3,61,B,b28_v2,C3,0.803,68.526,39.751,False
3,62,W,b18_v10,B6,0.83,37.565,65.754,False
3,63,B,b28_v2,D5,0.885,63.256,41.853,False
3,64,W,b18_v10,C6,0.855,40.857,61.324,False
3,65,B,b28_v2,E4,0.851,65.076,40.887,False
3,66,W,b18_v10,D3,0.875,38.948,64.978,False
3,67,B,b28_v2,E3,0.808,66.551,43.192,False
3,68,W,b18_v10,D2,0.815,37.369,66.617,False
3,69,B,b28_v2,E2,0.824,69.16,43.934,False
3,70,W,b18_v10,C2,0.839,35.66,64.659,False
3,71,B,b28_v2,D6,0.833,76.003,28.414,False
3,72,W,b18_v10,D7,0.848,22.888,77.572,False
3,73,B,b28_v2,E7,0.872,80.812,29.729,False
3,74,W,b18_v10,E8,0.823,27.387,73.484,False
3,75,B,b28_v2,C7,0.834,88.568,22.283,False
3,76,W,b18_v10,D8,0.846,30.078,75.075,False
3,77,B,b28_v2,B3,0.813,80.193,29.722,False
3,78,W,b18_v10,E5,0.818,21.4,74.911,False
3,79,B,b28_v2,E6,0.834,65.947,48.67,False
3,80,W,b18_v10,F5,0.865,33.729,58.618,False
3,81,B,b28_v2,G6,0.866,50.404,51.1,False
3,82,W,b18_v10,F4,0.84,35.818,51.347,False
3,83,B,b28_v2,B2,0.83,66.802,51.231,False
3,84,W,b18_v10,F2,0.829,44.477,70.48,False
3,85,B,b28_v2,B7,0.848,74.657,41.591,False
3,86,W,b18_v10,A5,0.877,44.049,38.985,False
3,87,B,b28_v2,A7,0.836,28.036,84.908,False
3,88,W,b18_v10,A6,0.916,59.553,48.993,False
3,89,B,b28_v2,C1,0.87,47.551,69.548,False
3,90,W,b18_v10,E1,0.801,51.788,62.783,False
3,91,B,b28_v2,A3,0.854,79.197,44.852,False
3,92,W,b18_v10,F6,0.879,19.598,87.337,False
3,93,B,b28_v2,F7,0.833,84.794,29.014,False
3,94,W,b18_v10,G7,0.846,11.005,91.843,False
3,95,B,b28_v2,F8,0.828,91.949,11.981,False
3,96,W,b18_v10,E9,0.842,7.49,96.144,False
3,97,B,b28_v2,G8,0.828,98.561,3.1,False
3,98,W,b18_v10,C8,0.845,3.144,98.343,False
3,99,B,b28_v2,A4,0.867,98.053,4.688,False
3,100,W,b18_v10,J16,0.85,3.125,98.2,False
3,101,B,b28_v2,H16,0.918,97.793,5.701,False
3,102,W,b18_v10,RESIGN,1.079,3.15,98.161,False
4,1,B,b28_v2,Q16,0.865,57.48,42.111,False
4,2,W,b18_v10,D4,0.82,40.845,58.551,False
4,3,B,b28_v2,Q3,0.808,56.946,42.921,False
4,4,W,b18_v10,D16,0.788,44.331,58.627,False
4,5,B,b28_v2,O17,0.823,58.685,41.582,False
4,6,W,b18_v10,R5,1.015,45.195,59.041,False
4,7,B,b28_v2,O4,0.836,58.63,42.544,False
4,8,W,b18_v10,R14,0.767,46.87,57.936,False
4,9,B,b28_v2,R15,0.865,58.923,44.153,False
4,10,W,b18_v10,Q14,0.814,47.754,58.744,False
4,11,B,b28_v2,R9,0.818,57.33,42.979,False
4,12,W,b18_v10,N14,0.911,47.994,58.616,False
4,13,B,b28_v2,R12,0.785,59.523,41.049,False
4,14,W,b18_v10,N16,0.787,46.621,60.754,False
4,15,B,b28_v2,N17,0.85,62.643,40.969,False
4,16,W,b18_v10,M16,0.864,45.24,60.655,False
4,17,B,b28_v2,L18,0.859,62.417,40.88,False
4,18,W,b18_v10,F3,1.014,44.759,62.061,False
4,19,B,b28_v2,R4,0.883,64.172,40.507,False
4,20,W,b18_v10,S4,0.93,42.467,62.215,False
4,21,B,b28_v2,S3,0.793,61.933,42.644,False
4,22,W,b18_v10,C10,0.79,42.381,60.84,False
4,23,B,b28_v2,P12,0.78,63.384,39.91,False
4,24,W,b18_v10,Q8,0.823,43.39,60.921,False
4,25,B,b28_v2,Q9,0.874,60.747,39.839,False
4,26,W,b18_v10,O8,0.817,42.565,61.323,False
4,27,B,b28_v2,K16,0.8,61.875,39.789,False
4,28,W,b18_v10,K15,0.807,42.836,60.463,False
4,29,B,b28_v2,J15,0.834,59.58,41.57,False
4,30,W,b18_v10,K14,0.841,43.184,60.686,False
4,31,B,b28_v2,J14,0.803,63.268,40.784,False
4,32,W,b18_v10,K13,1.065,41.416,62.654,False
4,33,B,b28_v2,J13,0.847,63.215,40.511,False
4,34,W,b18_v10,K12,0.862,39.665,62.651,False
4,35,B,b28_v2,C14,0.968,63.206,39.305,False
4,36,W,b18_v10,F17,0.852,39.855,63.142,False
4,37,B,b28_v2,B16,0.903,63.291,38.032,False
4,38,W,b18_v10,C17,0.895,40.764,63.391,False
4,39,B,b28_v2,D15,0.784,63.239,39.322,False
4,40,W,b18_v10,P9,0.811,39.926,63.988,False
4,41,B,b28_v2,R8,0.782,68.35,37.145,False
4,42,W,b18_v10,Q7,0.835,40.129,69.261,False
4,43,B,b28_v2,P10,0.816,69.802,36.807,False
4,44,W,b18_v10,O10,0.845,40.772,67.533,False
4,45,B,b28_v2,O11,0.853,71.881,38.953,False
4,46,W,b18_v10,N10,0.873,40.804,68.127,False
4,47,B,b28_v2,E16,0.821,68.791,37.0,False
4,48,W,b18_v10,E17,0.821,34.727,70.578,False
4,49,B,b28_v2,C16,0.835,69.907,34.358,False
4,50,W,b18_v10,D17,0.769,34.149,69.479,False
4,51,B,b28_v2,B5,0.793,67.649,34.569,False
4,52,W,b18_v10,B4,0.858,36.523,66.572,False
4,53,B,b28_v2,D9,0.826,68.708,37.01,False
4,54,W,b18_v10,D10,0.784,36.477,69.988,False
4,55,B,b28_v2,E10,0.794,69.71,34.779,False
4,56,W,b18_v10,E11,0.859,36.11,69.291,False
4,57,B,b28_v2,C9,0.861,71.993,34.579,False
4,58,W,b18_v10,F11,0.87,36.232,66.406,False
4,59,B,b28_v2,C4,0.846,68.303,35.139,False
4,60,W,b18_v10,C5,0.778,35.95,63.575,False
4,61,B,b28_v2,C3,0.816,68.526,39.751,False
4,62,W,b18_v10,B6,0.849,37.565,65.754,False
4,63,B,b28_v2,D5,0.844,63.256,41.853,False
4,64,W,b18_v10,C6,0.955,40.857,61.324,False
4,65,B,b28_v2,E4,0.901,65.076,40.887,False
4,66,W,b18_v10,D3,0.818,38.948,64.978,False
4,67,B,b28_v2,E3,0.826,66.551,43.192,False
4,68,W,b18_v10,D2,0.851,37.369,66.617,False
4,69,B,b28_v2,E2,0.836,69.16,43.934,False
4,70,W,b18_v10,C2,0.93,35.66,64.659,False
4,71,B,b28_v2,D6,0.826,76.003,28.414,False
4,72,W,b18_v10,D7,0.837,22.888,77.572,False
4,73,B,b28_v2,E7,0.915,80.812,29.729,False
4,74,W,b18_v10,E8,0.86,27.387,73.484,False
4,75,B,b28_v2,C7,0.892,88.568,22.283,False
4,76,W,b18_v10,D8,0.842,30.078,75.075,False
4,77,B,b28_v2,B3,0.809,80.193,29.722,False
4,78,W,b18_v10,E5,0.844,21.4,74.911,False
4,79,B,b28_v2,E6,0.801,65.947,48.67,False
4,80,W,b18_v10,F5,0.822,33.729,58.618,False
4,81,B,b28_v2,G6,0.822,50.404,51.1,False
4,82,W,b18_v10,F4,0.87,35.818,51.347,False
4,83,B,b28_v2,B2,0.864,66.802,51.231,False
4,84,W,b18_v10,F2,0.827,44.477,70.48,False
4,85,B,b28_v2,B7,0.855,74.657,41.591,False
4,86,W,b18_v10,A5,0.846,44.049,38.985,False
4,87,B,b28_v2,A7,0.801,28.036,84.908,False
4,88,W,b18_v10,A6,0.844,59.553,48.993,False
4,89,B,b28_v2,C1,0.871,47.551,69.548,False
4,90,W,b18_v10,E1,0.827,51.788,62.783,False
4,91,B,b28_v2,A3,0.848,79.197,44.852,False
4,92,W,b18_v10,F6,0.846,19.598,87.337,False
4,93,B,b28_v2,F7,0.859,84.794,29.014,False
4,94,W,b18_v10,G7,0.825,11.005,91.843,False
4,95,B,b28_v2,F8,0.843,91.949,11.981,False
4,96,W,b18_v10,E9,0.86,7.49,96.144,False
4,97,B,b28_v2,G8,0.892,98.561,3.1,False
4,98,W,b18_v10,C8,0.836,3.144,98.343,False
4,99,B,b28_v2,A4,0.875,98.053,4.688,False
4,100,W,b18_v10,J16,0.867,3.125,98.2,False
4,101,B,b28_v2,H16,0.893,97.793,5.701,False
4,102,W,b18_v10,RESIGN,0.871,3.15,98.161,False
5,1,B,b28_v2,Q16,0.799,57.48,42.111,False
5,2,W,b18_v10,D4,0.777,40.845,58.551,False
5,3,B,b28_v2,Q3,0.791,56.946,42.921,False
5,4,W,b18_v10,D16,0.797,44.331,58.627,False
5,5,B,b28_v2,O17,0.802,58.685,41.582,False
5,6,W,b18_v10,R5,0.796,45.195,59.041,False
5,7,B,b28_v2,O4,0.821,58.63,42.544,False
5,8,W,b18_v10,R14,0.777,46.87,57.936,False
5,9,B,b28_v2,R15,0.776,58.923,44.153,False
5,10,W,b18_v10,Q14,0.804,47.754,58.744,False
5,11,B,b28_v2,R9,0.843,57.33,42.979,False
5,12,W,b18_v10,N14,0.778,47.994,58.616,False
5,13,B,b28_v2,R12,0.842,59.523,41.049,False
5,14,W,b18_v10,N16,0.798,46.621,60.754,False
5,15,B,b28_v2,N17,0.788,62.643,40.969,False
5,16,W,b18_v10,M16,0.777,45.24,60.655,False
5,17,B,b28_v2,L18,0.777,62.417,40.88,False
5,18,W,b18_v10,F3,0.808,44.759,62.061,False
5,19,B,b28_v2,R4,0.809,64.172,40.507,False
5,20,W,b18_v10,S4,0.887,42.467,62.215,False
5,21,B,b28_v2,S3,0.861,61.933,42.644,False
5,22,W,b18_v10,C10,0.798,42.381,60.84,False
5,23,B,b28_v2,P12,0.82,63.384,39.91,False
5,24,W,b18_v10,Q8,0.796,43.39,60.921,False
5,25,B,b28_v2,Q9,0.827,60.747,39.839,False
5,26,W,b18_v10,O8,0.836,42.565,61.323,False
5,27,B,b28_v2,K16,0.812,61.875,39.789,False
5,28,W,b18_v10,K15,0.782,42.836,60.463,False
5,29,B,b28_v2,J15,0.808,59.58,41.57,False
5,30,W,b18_v10,K14,0.812,43.184,60.686,False
5,31,B,b28_v2,J14,0.802,63.268,40.784,False
5,32,W,b18_v10,K13,0.805,41.416,62.654,False
5,33,B,b28_v2,J13,0.798,63.215,40.511,False
5,34,W,b18_v10,K12,0.828,39.665,62.651,False
5,35,B,b28_v2,C14,0.918,63.206,39.305,False
5,36,W,b18_v10,F17,0.814,39.855,63.142,False
5,37,B,b28_v2,B16,0.798,63.291,38.032,False
5,38,W,b18_v10,C17,0.85,40.764,63.391,False
5,39,B,b28_v2,D15,0.786,63.239,39.322,False
5,40,W,b18_v10,P9,0.807,39.926,63.988,False
5,41,B,b28_v2,R8,0.831,68.35,37.145,False
5,42,W,b18_v10,Q7,0.788,40.129,69.261,False
5,43,B,b28_v2,P10,0.887,69.802,36.807,False
5,44,W,b18_v10,O10,0.82,40.772,67.533,False
5,45,B,b28_v2,O11,0.826,71.881,38.953,False
5,46,W,b18_v10,N10,0.903,40.804,68.127,False
5,47,B,b28_v2,E16,0.803,68.791,37.0,False
5,48,W,b18_v10,E17,0.831,34.727,70.578,False
5,49,B,b28_v2,C16,0.817,69.907,34.358,False
5,50,W,b18_v10,D17,0.848,34.149,69.479,False
5,51,B,b28_v2,B5,0.833,67.649,34.569,False
5,52,W,b18_v10,B4,0.811,36.523,66.572,False
5,53,B,b28_v2,D9,0.809,68.708,37.01,False
5,54,W,b18_v10,D10,0.846,36.477,69.988,False
5,55,B,b28_v2,E10,0.83,69.71,34.779,False
5,56,W,b18_v10,E11,0.854,36.11,69.291,False
5,57,B,b28_v2,C9,0.798,71.993,34.579,False
5,58,W,b18_v10,F11,0.837,36.232,66.406,False
5,59,B,b28_v2,C4,0.83,68.303,35.139,False
5,60,W,b18_v10,C5,0.878,35.95,63.575,False
5,61,B,b28_v2,C3,0.861,68.526,39.751,False
5,62,W,b18_v10,B6,0.811,37.565,65.754,False
5,63,B,b28_v2,D5,0.889,63.256,41.853,False
5,64,W,b18_v10,C6,0.866,40.857,61.324,False
5,65,B,b28_v2,E4,0.83,65.076,40.887,False
5,66,W,b18_v10,D3,0.946,38.948,64.978,False
5,67,B,b28_v2,E3,1.022,66.551,43.192,False
5,68,W,b18_v10,D2,0.854,37.369,66.617,False
5,69,B,b28_v2,E2,0.904,69.16,43.934,False
5,70,W,b18_v10,C2,1.097,35.66,64.659,False
