game,move_no,color,player,move,elapsed_ms,self_winrate,opp_self_winrate,auto_resign
1,66,W,b18_v10,D3,133.794,38.948,64.978,False
1,67,B,b28_v2,E3,327.698,66.551,43.192,False
1,68,W,b18_v10,D2,134.215,37.369,66.617,False
1,69,B,b28_v2,E2,327.195,69.16,43.934,False
1,70,W,b18_v10,C2,132.927,35.66,64.659,False
1,71,B,b28_v2,D6,328.464,76.003,28.414,False
1,72,W,b18_v10,D7,136.635,22.888,77.572,False
1,73,B,b28_v2,E7,328.058,80.812,29.729,False
1,74,W,b18_v10,E8,133.567,27.387,73.484,False
1,75,B,b28_v2,C7,325.418,88.568,22.283,False
1,76,W,b18_v10,D8,135.476,30.078,75.075,False
1,77,B,b28_v2,B3,324.942,80.193,29.722,False
1,78,W,b18_v10,E5,135.477,21.4,74.911,False
1,79,B,b28_v2,E6,352.592,65.947,48.67,False
1,80,W,b18_v10,F5,135.265,33.729,58.618,False
1,81,B,b28_v2,G6,327.202,50.404,51.1,False
1,82,W,b18_v10,F4,133.845,35.818,51.347,False
1,83,B,b28_v2,B2,327.605,66.802,51.231,False
1,84,W,b18_v10,F2,135.093,44.477,70.48,False
1,85,B,b28_v2,B7,328.017,74.657,41.591,False
1,86,W,b18_v10,A5,168.497,44.049,38.985,False
1,87,B,b28_v2,A7,326.27,28.036,84.908,False
1,88,W,b18_v10,A6,136.09,59.553,48.993,False
1,89,B,b28_v2,C1,326.009,47.551,69.548,False
1,90,W,b18_v10,E1,139.33,51.788,62.783,False
1,91,B,b28_v2,A3,330.401,79.197,44.852,False
1,92,W,b18_v10,F6,134.322,19.598,87.337,False
1,93,B,b28_v2,F7,330.606,84.794,29.014,False
1,94,W,b18_v10,G7,135.171,11.005,91.843,False
1,95,B,b28_v2,F8,325.448,91.949,11.981,False
1,96,W,b18_v10,E9,137.015,7.49,96.144,False
1,97,B,b28_v2,G8,330.422,98.561,3.1,False
1,98,W,b18_v10,C8,152.853,3.144,98.343,False
1,99,B,b28_v2,A4,326.972,98.053,4.688,False
1,100,W,b18_v10,RESIGN,133.531,3.125,98.2,False
2,1,B,b28_v2,Q16,0.832,57.48,42.111,False
2,2,W,b18_v10,D4,0.851,40.845,58.551,False
2,3,B,b28_v2,Q3,0.844,56.946,42.921,False
2,4,W,b18_v10,D16,0.775,44.331,58.627,False
2,5,B,b28_v2,O17,0.792,58.685,41.582,False
2,6,W,b18_v10,R5,0.83,45.195,59.041,False
2,7,B,b28_v2,O4,0.781,58.63,42.544,False
2,8,W,b18_v10,R14,0.799,46.87,57.936,False
2,9,B,b28_v2,R15,0.749,58.923,44.153,False
2,10,W,b18_v10,Q14,0.885,47.754,58.744,False
2,11,B,b28_v2,R9,0.771,57.33,42.979,False
2,12,W,b18_v10,N14,0.812,47.994,58.616,False
2,13,B,b28_v2,R12,0.809,59.523,41.049,False
2,14,W,b18_v10,N16,0.836,46.621,60.754,False
2,15,B,b28_v2,N17,0.852,62.643,40.969,False
2,16,W,b18_v10,M16,0.838,45.24,60.655,False
2,17,B,b28_v2,L18,0.811,62.417,40.88,False
2,18,W,b18_v10,F3,0.823,44.759,62.061,False
2,19,B,b28_v2,R4,0.793,64.172,40.507,False
2,20,W,b18_v10,S4,0.784,42.467,62.215,False
2,21,B,b28_v2,S3,0.825,61.933,42.644,False
2,22,W,b18_v10,C10,0.774,42.381,60.84,False
2,23,B,b28_v2,P12,0.805,63.384,39.91,False
2,24,W,b18_v10,Q8,0.803,43.39,60.921,False
2,25,B,b28_v2,Q9,0.824,60.747,39.839,False
2,26,W,b18_v10,O8,0.793,42.565,61.323,False
2,27,B,b28_v2,K16,0.782,61.875,39.789,False
2,28,W,b18_v10,K15,0.786,42.836,60.463,False
2,29,B,b28_v2,J15,0.823,59.58,41.57,False
2,30,W,b18_v10,K14,0.834,43.184,60.686,False
2,31,B,b28_v2,J14,0.823,63.268,40.784,False
2,32,W,b18_v10,K13,0.912,41.416,62.654,False
2,33,B,b28_v2,J13,0.836,63.215,40.511,False
2,34,W,b18_v10,K12,0.81,39.665,62.651,False
2,35,B,b28_v2,C14,0.817,63.206,39.305,False
2,36,W,b18_v10,F17,0.797,39.855,63.142,False
2,37,B,b28_v2,B16,0.8,63.291,38.032,False
2,38,W,b18_v10,C17,0.852,40.764,63.391,False
2,39,B,b28_v2,D15,0.811,63.239,39.322,False
2,40,W,b18_v10,P9,0.83,39.926,63.988,False
2,41,B,b28_v2,R8,0.812,68.35,37.145,False
2,42,W,b18_v10,Q7,0.837,40.129,69.261,False
2,43,B,b28_v2,P10,0.815,69.802,36.807,False
2,44,W,b18_v10,O10,0.819,40.772,67.533,False
2,45,B,b28_v2,O11,0.86,71.881,38.953,False
2,46,W,b18_v10,N10,0.858,40.804,68.127,False
2,47,B,b28_v2,E16,0.804,68.791,37.0,False
2,48,W,b18_v10,E17,0.811,34.727,70.578,False
2,49,B,b28_v2,C16,0.773,69.907,34.358,False
2,50,W,b18_v10,D17,0.853,34.149,69.479,False
2,51,B,b28_v2,B5,0.806,67.649,34.569,False
2,52,W,b18_v10,B4,0.844,36.523,66.572,False
2,53,B,b28_v2,D9,0.834,68.708,37.01,False
2,54,W,b18_v10,D10,0.8,36.477,69.988,False
2,55,B,b28_v2,E10,0.823,69.71,34.779,False
2,56,W,b18_v10,E11,0.826,36.11,69.291,False
2,57,B,b28_v2,C9,0.79,71.993,34.579,False
2,58,W,b18_v10,F11,0.83,36.232,66.406,False
2,59,B,b28_v2,C4,0.891,68.303,35.139,False
2,60,W,b18_v10,C5,0.87,35.95,63.575,False
2,61,B,b28_v2,C3,0.807,68.526,39.751,False
2,62,W,b18_v10,B6,0.825,37.565,65.754,False
2,63,B,b28_v2,D5,0.861,63.256,41.853,False
2,64,W,b18_v10,C6,0.852,40.857,61.324,False
2,65,B,b28_v2,E4,0.849,65.076,40.887,False
2,66,W,b18_v10,D3,0.825,38.948,64.978,False
2,67,B,b28_v2,E3,0.877,66.551,43.192,False
2,68,W,b18_v10,D2,0.819,37.369,66.617,False
2,69,B,b28_v2,E2,0.797,69.16,43.934,False
2,70,W,b18_v10,C2,0.861,35.66,64.659,False
2,71,B,b28_v2,D6,0.822,76.003,28.414,False
2,72,W,b18_v10,D7,0.816,22.888,77.572,False
2,73,B,b28_v2,E7,0.884,80.812,29.729,False
2,74,W,b18_v10,E8,0.9,27.387,73.484,False
2,75,B,b28_v2,C7,0.845,88.568,22.283,False
2,76,W,b18_v10,D8,0.83,30.078,75.075,False
2,77,B,b28_v2,B3,0.831,80.193,29.722,False
2,78,W,b18_v10,E5,0.934,21.4,74.911,False
2,79,B,b28_v2,E6,0.846,65.947,48.67,False
2,80,W,b18_v10,F5,0.824,33.729,58.618,False
2,81,B,b28_v2,G6,0.967,50.404,51.1,False
2,82,W,b18_v10,F4,0.852,35.818,51.347,False
2,83,B,b28_v2,B2,0.808,66.802,51.231,False
2,84,W,b18_v10,F2,0.847,44.477,70.48,False
2,85,B,b28_v2,B7,0.857,74.657,41.591,False
2,86,W,b18_v10,A5,0.871,44.049,38.985,False
2,87,B,b28_v2,A7,0.845,28.036,84.908,False
2,88,W,b18_v10,A6,0.883,59.553,48.993,False
2,89,B,b28_v2,C1,0.875,47.551,69.548,False
2,90,W,b18_v10,E1,0.853,51.788,62.783,False
2,91,B,b28_v2,A3,0.799,79.197,44.852,False
2,92,W,b18_v10,F6,0.869,19.598,87.337,False
2,93,B,b28_v2,F7,0.855,84.794,29.014,False
2,94,W,b18_v10,G7,0.8,11.005,91.843,False
2,95,B,b28_v2,F8,0.826,91.949,11.981,False
2,96,W,b18_v10,E9,0.832,7.49,96.144,False
2,97,B,b28_v2,G8,0.863,98.561,3.1,False
2,98,W,b18_v10,C8,0.856,3.144,98.343,False
2,99,B,b28_v2,A4,0.927,98.053,4.688,False
2,100,W,b18_v10,RESIGN,0.913,3.125,98.2,False
3,1,B,b28_v2,Q16,0.791,57.48,42.111,False
3,2,W,b18_v10,D4,0.805,40.845,58.551,False
3,3,B,b28_v2,Q3,0.829,56.946,42.921,False
3,4,W,b18_v10,D16,0.761,44.331,58.627,False
3,5,B,b28_v2,O17,0.814,58.685,41.582,False
3,6,W,b18_v10,R5,0.797,45.195,59.041,False
3,7,B,b28_v2,O4,0.774,58.63,42.544,False
3,8,W,b18_v10,R14,0.823,46.87,57.936,False
3,9,B,b28_v2,R15,0.772,58.923,44.153,False
3,10,W,b18_v10,Q14,0.847,47.754,58.744,False
3,11,B,b28_v2,R9,0.787,57.33,42.979,False
3,12,W,b18_v10,N14,0.895,47.994,58.616,False
3,13,B,b28_v2,R12,0.794,59.523,41.049,False
3,14,W,b18_v10,N16,0.777,46.621,60.754,False
3,15,B,b28_v2,N17,0.784,62.643,40.969,False
3,16,W,b18_v10,M16,0.828,45.24,60.655,False
3,17,B,b28_v2,L18,0.839,62.417,40.88,False
3,18,W,b18_v10,F3,0.759,44.759,62.061,False
3,19,B,b28_v2,R4,0.812,64.172,40.507,False
3,20,W,b18_v10,S4,0.77,42.467,62.215,False
3,21,B,b28_v2,S3,0.885,61.933,42.644,False
3,22,W,b18_v10,C10,0.806,42.381,60.84,False
3,23,B,b28_v2,P12,0.822,63.384,39.91,False
3,24,W,b18_v10,Q8,0.81,43.39,60.921,False
3,25,B,b28_v2,Q9,0.794,60.747,39.839,False
3,26,W,b18_v10,O8,0.84,42.565,61.323,False
3,27,B,b28_v2,K16,0.792,61.875,39.789,False
3,28,W,b18_v10,K15,0.805,42.836,60.463,False
3,29,B,b28_v2,J15,0.808,59.58,41.57,False
3,30,W,b18_v10,K14,0.789,43.184,60.686,False
3,31,B,b28_v2,J14,0.77,63.268,40.784,False
3,32,W,b18_v10,K13,0.833,41.416,62.654,False
3,33,B,b28_v2,J13,0.747,63.215,40.511,False
3,34,W,b18_v10,K12,0.803,39.665,62.651,False
3,35,B,b28_v2,C14,0.761,63.206,39.305,False
3,36,W,b18_v10,F17,0.814,39.855,63.142,False
3,37,B,b28_v2,B16,0.903,63.291,38.032,False
3,38,W,b18_v10,C17,0.825,40.764,63.391,False
3,39,B,b28_v2,D15,0.938,63.239,39.322,False
3,40,W,b18_v10,P9,0.812,39.926,63.988,False
3,41,B,b28_v2,R8,0.789,68.35,37.145,False
3,42,W,b18_v10,Q7,0.804,40.129,69.261,False
3,43,B,b28_v2,P10,0.997,69.802,36.807,False
3,44,W,b18_v10,O10,0.824,40.772,67.533,False
3,45,B,b28_v2,O11,0.832,71.881,38.953,False
3,46,W,b18_v10,N10,0.807,40.804,68.127,False
3,47,B,b28_v2,E16,0.81,68.791,37.0,False
3,48,W,b18_v10,E17,0.825,34.727,70.578,False
3,49,B,b28_v2,C16,0.774,69.907,34.358,False
3,50,W,b18_v10,D17,0.866,34.149,69.479,False
3,51,B,b28_v2,B5,0.927,67.649,34.569,False
3,52,W,b18_v10,B4,0.813,36.523,66.572,False
3,53,B,b28_v2,D9,1.049,68.708,37.01,False
3,54,W,b18_v10,D10,0.826,36.477,69.988,False
3,55,B,b28_v2,E10,0.794,69.71,34.779,False
3,56,W,b18_v10,E11,0.823,36.11,69.291,False
3,57,B,b28_v2,C9,0.851,71.993,34.579,False
3,58,W,b18_v10,F11,0.801,36.232,66.406,False
3,59,B,b28_v2,C4,0.817,68.303,35.139,False
3,60,W,b18_v10,C5,0.814,35.95,63.575,False
3,61,B,b28_v2,C3,0.914,68.526,39.751,False
3,62,W,b18_v10,B6,0.834,37.565,65.754,False
3,63,B,b28_v2,D5,0.82,63.256,41.853,False
3,64,W,b18_v10,C6,0.938,40.857,61.324,False
3,65,B,b28_v2,E4,0.849,65.076,40.887,False
3,66,W,b18_v10,D3,0.829,38.948,64.978,False
3,67,B,b28_v2,E3,0.82,66.551,43.192,False
3,68,W,b18_v10,D2,0.88,37.369,66.617,False
3,69,B,b28_v2,E2,0.808,69.16,43.934,False
3,70,W,b18_v10,C2,0.784,35.66,64.659,False
3,71,B,b28_v2,D6,0.875,76.003,28.414,False
3,72,W,b18_v10,D7,0.826,22.888,77.572,False
3,73,B,b28_v2,E7,0.763,80.812,29.729,False
3,74,W,b18_v10,E8,0.833,27.387,73.484,False
3,75,B,b28_v2,C7,0.833,88.568,22.283,False
3,76,W,b18_v10,D8,0.81,30.078,75.075,False
3,77,B,b28_v2,B3,0.792,80.193,29.722,False
3,78,W,b18_v10,E5,0.824,21.4,74.911,False
3,79,B,b28_v2,E6,0.936,65.947,48.67,False
3,80,W,b18_v10,F5,0.838,33.729,58.618,False
3,81,B,b28_v2,G6,0.831,50.404,51.1,False
3,82,W,b18_v10,F4,0.864,35.818,51.347,False
3,83,B,b28_v2,B2,0.833,66.802,51.231,False
3,84,W,b18_v10,F2,0.851,44.477,70.48,False
3,85,B,b28_v2,B7,0.818,74.657,41.591,False
3,86,W,b18_v10,A5,0.849,44.049,38.985,False
3,87,B,b28_v2,A7,0.82,28.036,84.908,False
3,88,W,b18_v10,A6,0.817,59.553,48.993,False
3,89,B,b28_v2,C1,0.895,47.551,69.548,False
3,90,W,b18_v10,E1,0.817,51.788,62.783,False
3,91,B,b28_v2,A3,0.89,79.197,44.852,False
3,92,W,b18_v10,F6,0.912,19.598,87.337,False
3,93,B,b28_v2,F7,0.805,84.794,29.014,False
3,94,W,b18_v10,G7,0.843,11.005,91.843,False
3,95,B,b28_v2,F8,0.823,91.949,11.981,False
3,96,W,b18_v10,E9,0.864,7.49,96.144,False
3,97,B,b28_v2,G8,0.87,98.561,3.1,False
3,98,W,b18_v10,C8,0.965,3.144,98.343,False
3,99,B,b28_v2,A4,0.832,98.053,4.688,False
3,100,W,b18_v10,RESIGN,0.824,3.125,98.2,False
4,1,B,b28_v2,Q16,0.793,57.48,42.111,False
4,2,W,b18_v10,D4,0.782,40.845,58.551,False
4,3,B,b28_v2,Q3,0.853,56.946,42.921,False
4,4,W,b18_v10,D16,0.778,44.331,58.627,False
4,5,B,b28_v2,O17,0.878,58.685,41.582,False
4,6,W,b18_v10,R5,0.8,45.195,59.041,False
4,7,B,b28_v2,O4,0.871,58.63,42.544,False
4,8,W,b18_v10,R14,0.762,46.87,57.936,False
4,9,B,b28_v2,R15,0.806,58.923,44.153,False
4,10,W,b18_v10,Q14,0.874,47.754,58.744,False
4,11,B,b28_v2,R9,0.785,57.33,42.979,False
4,12,W,b18_v10,N14,0.811,47.994,58.616,False
4,13,B,b28_v2,R12,0.823,59.523,41.049,False
4,14,W,b18_v10,N16,0.845,46.621,60.754,False
4,15,B,b28_v2,N17,0.785,62.643,40.969,False
4,16,W,b18_v10,M16,0.781,45.24,60.655,False
4,17,B,b28_v2,L18,0.772,62.417,40.88,False
4,18,W,b18_v10,F3,0.805,44.759,62.061,False
4,19,B,b28_v2,R4,0.776,64.172,40.507,False
4,20,W,b18_v10,S4,0.806,42.467,62.215,False
4,21,B,b28_v2,S3,0.782,61.933,42.644,False
4,22,W,b18_v10,C10,0.848,42.381,60.84,False
4,23,B,b28_v2,P12,0.796,63.384,39.91,False
4,24,W,b18_v10,Q8,0.805,43.39,60.921,False
4,25,B,b28_v2,Q9,0.858,60.747,39.839,False
4,26,W,b18_v10,O8,0.803,42.565,61.323,False
4,27,B,b28_v2,K16,0.817,61.875,39.789,False
4,28,W,b18_v10,K15,1.191,42.836,60.463,False
4,29,B,b28_v2,J15,0.881,59.58,41.57,False
4,30,W,b18_v10,K14,0.803,43.184,60.686,False
4,31,B,b28_v2,J14,0.909,63.268,40.784,False
4,32,W,b18_v10,K13,0.827,41.416,62.654,False
4,33,B,b28_v2,J13,0.826,63.215,40.511,False
4,34,W,b18_v10,K12,0.875,39.665,62.651,False
4,35,B,b28_v2,C14,0.86,63.206,39.305,False
4,36,W,b18_v10,F17,0.978,39.855,63.142,False
4,37,B,b28_v2,B16,0.824,63.291,38.032,False
4,38,W,b18_v10,C17,2.168,40.764,63.391,False
4,39,B,b28_v2,D15,0.809,63.239,39.322,False
4,40,W,b18_v10,P9,0.827,39.926,63.988,False
4,41,B,b28_v2,R8,0.923,68.35,37.145,False
4,42,W,b18_v10,Q7,0.983,40.129,69.261,False
4,43,B,b28_v2,P10,0.874,69.802,36.807,False
4,44,W,b18_v10,O10,0.836,40.772,67.533,False
4,45,B,b28_v2,O11,1.15,71.881,38.953,False
4,46,W,b18_v10,N10,1.081,40.804,68.127,False
4,47,B,b28_v2,E16,0.812,68.791,37.0,False
4,48,W,b18_v10,E17,0.812,34.727,70.578,False
4,49,B,b28_v2,C16,0.901,69.907,34.358,False
4,50,W,b18_v10,D17,0.881,34.149,69.479,False
4,51,B,b28_v2,B5,0.891,67.649,34.569,False
4,52,W,b18_v10,B4,0.843,36.523,66.572,False
4,53,B,b28_v2,D9,0.806,68.708,37.01,False
4,54,W,b18_v10,D10,0.918,36.477,69.988,False
4,55,B,b28_v2,E10,0.839,69.71,34.779,False
4,56,W,b18_v10,E11,0.826,36.11,69.291,False
4,57,B,b28_v2,C9,0.898,71.993,34.579,False
4,58,W,b18_v10,F11,0.876,36.232,66.406,False
4,59,B,b28_v2,C4,0.844,68.303,35.139,False
4,60,W,b18_v10,C5,0.868,35.95,63.575,False
4,61,B,b28_v2,C3,0.88,68.526,39.751,False
4,62,W,b18_v10,B6,0.868,37.565,65.754,False
4,63,B,b28_v2,D5,0.836,63.256,41.853,False
4,64,W,b18_v10,C6,0.896,40.857,61.324,False
4,65,B,b28_v2,E4,0.884,65.076,40.887,False
4,66,W,b18_v10,D3,0.839,38.948,64.978,False
4,67,B,b28_v2,E3,0.921,66.551,43.192,False
4,68,W,b18_v10,D2,1.027,37.369,66.617,False
4,69,B,b28_v2,E2,0.913,69.16,43.934,False
4,70,W,b18_v10,C2,0.856,35.66,64.659,False
4,71,B,b28_v2,D6,0.871,76.003,28.414,False
4,72,W,b18_v10,D7,0.841,22.888,77.572,False
4,73,B,b28_v2,E7,0.896,80.812,29.729,False
4,74,W,b18_v10,E8,0.899,27.387,73.484,False
4,75,B,b28_v2,C7,0.835,88.568,22.283,False
4,76,W,b18_v10,D8,0.861,30.078,75.075,False
4,77,B,b28_v2,B3,0.863,80.193,29.722,False
4,78,W,b18_v10,E5,0.842,21.4,74.911,False
4,79,B,b28_v2,E6,0.871,65.947,48.67,False
4,80,W,b18_v10,F5,1.008,33.729,58.618,False
4,81,B,b28_v2,G6,1.072,50.404,51.1,False
4,82,W,b18_v10,F4,0.895,35.818,51.347,False
4,83,B,b28_v2,B2,0.891,66.802,51.231,False
4,84,W,b18_v10,F2,1.176,44.477,70.48,False
4,85,B,b28_v2,B7,0.87,74.657,41.591,False
4,86,W,b18_v10,A5,0.952,44.049,38.985,False
4,87,B,b28_v2,A7,0.951,28.036,84.908,False
4,88,W,b18_v10,A6,0.934,59.553,48.993,False
4,89,B,b28_v2,C1,0.91,47.551,69.548,False
4,90,W,b18_v10,E1,0.897,51.788,62.783,False
4,91,B,b28_v2,A3,0.897,79.197,44.852,False
4,92,W,b18_v10,F6,0.853,19.598,87.337,False
4,93,B,b28_v2,F7,0.91,84.794,29.014,False
4,94,W,b18_v10,G7,0.937,11.005,91.843,False
4,95,B,b28_v2,F8,0.838,91.949,11.981,False
4,96,W,b18_v10,E9,0.893,7.49,96.144,False
4,97,B,b28_v2,G8,0.845,98.561,3.1,False
4,98,W,b18_v10,C8,0.886,3.144,98.343,False
4,99,B,b28_v2,A4,0.913,98.053,4.688,False
4,100,W,b18_v10,RESIGN,0.868,3.125,98.2,False
5,1,B,b28_v2,Q16,0.809,57.48,42.111,False
5,2,W,b18_v10,D4,0.799,40.845,58.551,False
5,3,B,b28_v2,Q3,0.74,56.946,42.921,False
5,4,W,b18_v10,D16,0.777,44.331,58.627,False
5,5,B,b28_v2,O17,0.809,58.685,41.582,False
5,6,W,b18_v10,R5,0.783,45.195,59.041,False
5,7,B,b28_v2,O4,0.736,58.63,42.544,False
5,8,W,b18_v10,R14,0.812,46.87,57.936,False
5,9,B,b28_v2,R15,0.812,58.923,44.153,False
5,10,W,b18_v10,Q14,0.867,47.754,58.744,False
5,11,B,b28_v2,R9,0.883,57.33,42.979,False
5,12,W,b18_v10,N14,0.862,47.994,58.616,False
5,13,B,b28_v2,R12,0.828,59.523,41.049,False
5,14,W,b18_v10,N16,0.796,46.621,60.754,False
5,15,B,b28_v2,N17,0.897,62.643,40.969,False
5,16,W,b18_v10,M16,0.845,45.24,60.655,False
5,17,B,b28_v2,L18,0.85,62.417,40.88,False
5,18,W,b18_v10,F3,0.857,44.759,62.061,False
5,19,B,b28_v2,R4,0.785,64.172,40.507,False
5,20,W,b18_v10,S4,0.847,42.467,62.215,False
5,21,B,b28_v2,S3,0.808,61.933,42.644,False
5,22,W,b18_v10,C10,0.852,42.381,60.84,False
5,23,B,b28_v2,P12,0.797,63.384,39.91,False
5,24,W,b18_v10,Q8,0.829,43.39,60.921,False
5,25,B,b28_v2,Q9,0.866,60.747,39.839,False
5,26,W,b18_v10,O8,0.855,42.565,61.323,False
5,27,B,b28_v2,K16,0.854,61.875,39.789,False
5,28,W,b18_v10,K15,0.895,42.836,60.463,False
5,29,B,b28_v2,J15,0.798,59.58,41.57,False
5,30,W,b18_v10,K14,0.854,43.184,60.686,False
5,31,B,b28_v2,J14,0.857,63.268,40.784,False
5,32,W,b18_v10,K13,0.791,41.416,62.654,False
5,33,B,b28_v2,J13,0.826,63.215,40.511,False
5,34,W,b18_v10,K12,0.838,39.665,62.651,False
5,35,B,b28_v2,C14,0.836,63.206,39.305,False
5,36,W,b18_v10,F17,0.812,39.855,63.142,False
5,37,B,b28_v2,B16,0.832,63.291,38.032,False
5,38,W,b18_v10,C17,0.788,40.764,63.391,False
5,39,B,b28_v2,D15,0.788,63.239,39.322,False
5,40,W,b18_v10,P9,0.817,39.926,63.988,False
5,41,B,b28_v2,R8,0.818,68.35,37.145,False
5,42,W,b18_v10,Q7,0.834,40.129,69.261,False
5,43,B,b28_v2,P10,0.835,69.802,36.807,False
5,44,W,b18_v10,O10,0.818,40.772,67.533,False
5,45,B,b28_v2,O11,0.809,71.881,38.953,False
5,46,W,b18_v10,N10,0.868,40.804,68.127,False
5,47,B,b28_v2,E16,0.889,68.791,37.0,False
5,48,W,b18_v10,E17,0.859,34.727,70.578,False
5,49,B,b28_v2,C16,0.847,69.907,34.358,False
5,50,W,b18_v10,D17,0.825,34.149,69.479,False
5,51,B,b28_v2,B5,0.824,67.649,34.569,False
5,52,W,b18_v10,B4,0.875,36.523,66.572,False
5,53,B,b28_v2,D9,0.844,68.708,37.01,False
5,54,W,b18_v10,D10,0.857,36.477,69.988,False
5,55,B,b28_v2,E10,0.844,69.71,34.779,False
5,56,W,b18_v10,E11,0.846,36.11,69.291,False
5,57,B,b28_v2,C9,0.85,71.993,34.579,False
5,58,W,b18_v10,F11,0.839,36.232,66.406,False
5,59,B,b28_v2,C4,0.785,68.303,35.139,False
5,60,W,b18_v10,C5,0.869,35.95,63.575,False
5,61,B,b28_v2,C3,0.807,68.526,39.751,False
5,62,W,b18_v10,B6,0.893,37.565,65.754,False
5,63,B,b28_v2,D5,0.82,63.256,41.853,False
5,64,W,b18_v10,C6,0.869,40.857,61.324,False
5,65,B,b28_v2,E4,0.853,65.076,40.887,False
5,66,W,b18_v10,D3,0.823,38.948,64.978,False
5,67,B,b28_v2,E3,0.888,66.551,43.192,False
5,68,W,b18_v10,D2,0.848,37.369,66.617,False
5,69,B,b28_v2,E2,0.857,69.16,43.934,False
5,70,W,b18_v10,C2,0.854,35.66,64.659,False
5,71,B,b28_v2,D6,0.84,76.003,28.414,False
5,72,W,b18_v10,D7,0.849,22.888,77.572,False
5,73,B,b28_v2,E7,0.907,80.812,29.729,False
5,74,W,b18_v10,E8,1.01,27.387,73.484,False
5,75,B,b28_v2,C7,1.091,88.568,22.283,False
5,76,W,b18_v10,D8,0.926,30.078,75.075,False
5,77,B,b28_v2,B3,0.863,80.193,29.722,False
5,78,W,b18_v10,E5,0.852,21.4,74.911,False
