game,move_no,color,player,move,elapsed_ms,self_winrate,opp_self_winrate,auto_resign
2,38,W,b18_v10,C17,149.537,40.764,63.391,False
2,39,B,b28_v2,D15,348.683,63.239,39.322,False
2,40,W,b18_v10,P9,146.289,39.926,63.988,False
2,41,B,b28_v2,R8,354.068,68.35,37.145,False
2,42,W,b18_v10,Q7,148.56,40.129,69.261,False
2,43,B,b28_v2,P10,351.302,69.802,36.807,False
2,44,W,b18_v10,O10,139.738,40.772,67.533,False
2,45,B,b28_v2,O11,374.893,71.881,38.953,False
2,46,W,b18_v10,N10,147.906,40.804,68.127,False
2,47,B,b28_v2,E16,353.118,68.791,37.0,False
2,48,W,b18_v10,E17,147.336,34.727,70.578,False
2,49,B,b28_v2,C16,348.157,69.907,34.358,False
2,50,W,b18_v10,D17,146.448,34.149,69.479,False
2,51,B,b28_v2,B5,343.542,67.649,34.569,False
2,52,W,b18_v10,B4,147.883,36.523,66.572,False
2,53,B,b28_v2,D9,340.731,68.708,37.01,False
2,54,W,b18_v10,D10,141.349,36.477,69.988,False
2,55,B,b28_v2,E10,343.314,69.71,34.779,False
2,56,W,b18_v10,E11,148.771,36.11,69.291,False
2,57,B,b28_v2,C9,355.79,71.993,34.579,False
2,58,W,b18_v10,F11,147.408,36.232,66.406,False
2,59,B,b28_v2,C4,346.804,68.303,35.139,False
2,60,W,b18_v10,C5,142.93,35.95,63.575,False
2,61,B,b28_v2,C3,341.875,68.526,39.751,False
2,62,W,b18_v10,B6,140.106,37.565,65.754,False
2,63,B,b28_v2,D5,341.117,63.256,41.853,False
2,64,W,b18_v10,C6,140.601,40.857,61.324,False
2,65,B,b28_v2,E4,339.743,65.076,40.887,False
2,66,W,b18_v10,D3,142.134,38.948,64.978,False
2,67,B,b28_v2,E3,346.18,66.551,43.192,False
2,68,W,b18_v10,D2,144.704,37.369,66.617,False
2,69,B,b28_v2,E2,343.658,69.16,43.934,False
2,70,W,b18_v10,C2,142.7,35.66,64.659,False
2,71,B,b28_v2,D6,341.805,76.003,28.414,False
2,72,W,b18_v10,D7,140.389,22.888,77.572,False
2,73,B,b28_v2,E7,343.494,80.812,29.729,False
2,74,W,b18_v10,E8,144.76,27.387,73.484,False
2,75,B,b28_v2,C7,339.721,88.568,22.283,False
2,76,W,b18_v10,D8,140.38,30.078,75.075,False
2,77,B,b28_v2,B3,343.699,80.193,29.722,False
2,78,W,b18_v10,E5,140.245,21.4,74.911,False
2,79,B,b28_v2,E6,347.033,65.947,48.67,False
2,80,W,b18_v10,F5,140.65,33.729,58.618,False
2,81,B,b28_v2,G6,382.988,50.404,51.1,False
2,82,W,b18_v10,F4,148.518,35.818,51.347,False
2,83,B,b28_v2,B2,347.156,66.802,51.231,False
2,84,W,b18_v10,F2,146.459,44.477,70.48,False
2,85,B,b28_v2,B7,346.568,74.657,41.591,False
2,86,W,b18_v10,A5,142.027,44.049,38.985,False
2,87,B,b28_v2,A7,349.805,28.036,84.908,False
2,88,W,b18_v10,A6,147.611,59.553,48.993,False
2,89,B,b28_v2,C1,348.624,47.551,69.548,False
2,90,W,b18_v10,E1,152.487,51.788,62.783,False
2,91,B,b28_v2,A3,353.506,79.197,44.852,False
2,92,W,b18_v10,F6,140.554,19.598,87.337,False
2,93,B,b28_v2,F7,345.758,84.794,29.014,False
2,94,W,b18_v10,G7,144.612,11.005,91.843,False
2,95,B,b28_v2,F8,340.896,91.949,11.981,False
2,96,W,b18_v10,E9,142.767,7.49,96.144,False
2,97,B,b28_v2,G8,343.01,98.561,3.1,False
2,98,W,b18_v10,C8,141.001,3.144,98.343,False
2,99,B,b28_v2,A4,341.096,98.053,4.688,False
2,100,W,b18_v10,J16,144.532,3.125,98.2,False
2,101,B,b28_v2,H16,343.214,97.793,5.701,False
2,102,W,b18_v10,RESIGN,145.226,3.15,98.161,False
3,1,B,b28_v2,Q16,353.954,57.48,42.111,False
3,2,W,b18_v10,D4,142.785,40.845,58.551,False
3,3,B,b28_v2,Q3,341.971,56.946,42.921,False
3,4,W,b18_v10,D16,143.85,44.331,58.627,False
3,5,B,b28_v2,O17,348.4,58.685,41.582,False
3,6,W,b18_v10,R5,143.113,45.195,59.041,False
3,7,B,b28_v2,O4,347.805,58.63,42.544,False
3,8,W,b18_v10,R14,142.81,46.87,57.936,False
3,9,B,b28_v2,R15,345.145,58.923,44.153,False
3,10,W,b18_v10,Q14,141.971,47.754,58.744,False
3,11,B,b28_v2,R9,353.653,57.33,42.979,False
3,12,W,b18_v10,N14,153.482,47.994,58.616,False
3,13,B,b28_v2,R12,362.864,59.523,41.049,False
3,14,W,b18_v10,N16,144.78,46.621,60.754,False
3,15,B,b28_v2,N17,437.798,62.643,40.969,False
3,16,W,b18_v10,M16,146.036,45.24,60.655,False
3,17,B,b28_v2,L18,357.754,62.417,40.88,False
3,18,W,b18_v10,F3,144.681,44.759,62.061,False
3,19,B,b28_v2,R4,351.628,64.172,40.507,False
3,20,W,b18_v10,S4,147.637,42.467,62.215,False
3,21,B,b28_v2,S3,351.568,61.933,42.644,False
3,22,W,b18_v10,C10,145.367,42.381,60.84,False
3,23,B,b28_v2,P12,367.953,63.384,39.91,False
3,24,W,b18_v10,Q8,145.816,43.39,60.921,False
3,25,B,b28_v2,Q9,341.653,60.747,39.839,False
3,26,W,b18_v10,O8,143.249,42.565,61.323,False
3,27,B,b28_v2,K16,343.38,61.875,39.789,False
3,28,W,b18_v10,K15,179.305,42.836,60.463,False
3,29,B,b28_v2,J15,357.68,59.58,41.57,False
3,30,W,b18_v10,K14,144.206,43.184,60.686,False
3,31,B,b28_v2,J14,350.793,63.268,40.784,False
3,32,W,b18_v10,K13,145.667,41.416,62.654,False
3,33,B,b28_v2,J13,342.481,63.215,40.511,False
3,34,W,b18_v10,K12,140.882,39.665,62.651,False
3,35,B,b28_v2,C14,341.415,63.206,39.305,False
3,36,W,b18_v10,F17,141.636,39.855,63.142,False
3,37,B,b28_v2,B16,341.213,63.291,38.032,False
3,38,W,b18_v10,C17,143.233,40.764,63.391,False
3,39,B,b28_v2,D15,347.157,63.239,39.322,False
3,40,W,b18_v10,P9,142.662,39.926,63.988,False
3,41,B,b28_v2,R8,350.419,68.35,37.145,False
3,42,W,b18_v10,Q7,142.773,40.129,69.261,False
3,43,B,b28_v2,P10,392.411,69.802,36.807,False
3,44,W,b18_v10,O10,144.835,40.772,67.533,False
3,45,B,b28_v2,O11,347.612,71.881,38.953,False
3,46,W,b18_v10,N10,140.563,40.804,68.127,False
3,47,B,b28_v2,E16,341.005,68.791,37.0,False
3,48,W,b18_v10,E17,140.193,34.727,70.578,False
3,49,B,b28_v2,C16,340.672,69.907,34.358,False
3,50,W,b18_v10,D17,141.335,34.149,69.479,False
3,51,B,b28_v2,B5,349.241,67.649,34.569,False
3,52,W,b18_v10,B4,144.572,36.523,66.572,False
3,53,B,b28_v2,D9,345.13,68.708,37.01,False
3,54,W,b18_v10,D10,141.742,36.477,69.988,False
3,55,B,b28_v2,E10,356.953,69.71,34.779,False
3,56,W,b18_v10,E11,143.968,36.11,69.291,False
3,57,B,b28_v2,C9,350.027,71.993,34.579,False
3,58,W,b18_v10,F11,148.822,36.232,66.406,False
3,59,B,b28_v2,C4,348.876,68.303,35.139,False
3,60,W,b18_v10,C5,147.569,35.95,63.575,False
3,61,B,b28_v2,C3,379.527,68.526,39.751,False
3,62,W,b18_v10,B6,144.648,37.565,65.754,False
3,63,B,b28_v2,D5,347.144,63.256,41.853,False
3,64,W,b18_v10,C6,142.857,40.857,61.324,False
3,65,B,b28_v2,E4,347.222,65.076,40.887,False
3,66,W,b18_v10,D3,143.023,38.948,64.978,False
3,67,B,b28_v2,E3,344.26,66.551,43.192,False
3,68,W,b18_v10,D2,143.198,37.369,66.617,False
3,69,B,b28_v2,E2,349.07,69.16,43.934,False
3,70,W,b18_v10,C2,142.022,35.66,64.659,False
3,71,B,b28_v2,D6,353.834,76.003,28.414,False
3,72,W,b18_v10,D7,147.587,22.888,77.572,False
3,73,B,b28_v2,E7,351.98,80.812,29.729,False
3,74,W,b18_v10,E8,143.663,27.387,73.484,False
3,75,B,b28_v2,C7,349.004,88.568,22.283,False
3,76,W,b18_v10,D8,145.49,30.078,75.075,False
3,77,B,b28_v2,B3,350.593,80.193,29.722,False
3,78,W,b18_v10,E5,143.994,21.4,74.911,False
3,79,B,b28_v2,E6,348.698,65.947,48.67,False
3,80,W,b18_v10,F5,142.276,33.729,58.618,False
3,81,B,b28_v2,G6,375.902,50.404,51.1,False
3,82,W,b18_v10,F4,146.044,35.818,51.347,False
3,83,B,b28_v2,B2,348.716,66.802,51.231,False
3,84,W,b18_v10,F2,143.858,44.477,70.48,False
3,85,B,b28_v2,B7,346.23,74.657,41.591,False
3,86,W,b18_v10,A5,142.596,44.049,38.985,False
3,87,B,b28_v2,A7,345.777,28.036,84.908,False
3,88,W,b18_v10,A6,149.234,59.553,48.993,False
3,89,B,b28_v2,C1,349.913,47.551,69.548,False
3,90,W,b18_v10,E1,144.114,51.788,62.783,False
3,91,B,b28_v2,A3,347.783,79.197,44.852,False
3,92,W,b18_v10,F6,150.354,19.598,87.337,False
3,93,B,b28_v2,F7,361.378,84.794,29.014,False
3,94,W,b18_v10,G7,153.77,11.005,91.843,False
3,95,B,b28_v2,F8,372.32,91.949,11.981,False
3,96,W,b18_v10,E9,143.581,7.49,96.144,False
3,97,B,b28_v2,G8,378.985,98.561,3.1,False
3,98,W,b18_v10,C8,143.502,3.144,98.343,False
3,99,B,b28_v2,A4,348.605,98.053,4.688,False
3,100,W,b18_v10,RESIGN,143.779,3.125,98.2,False
4,1,B,b28_v2,Q16,349.582,57.48,42.111,False
4,2,W,b18_v10,D4,144.297,40.845,58.551,False
4,3,B,b28_v2,Q3,347.09,56.946,42.921,False
4,4,W,b18_v10,D16,154.082,44.331,58.627,False
4,5,B,b28_v2,O17,351.374,58.685,41.582,False
4,6,W,b18_v10,R5,152.452,45.195,59.041,False
4,7,B,b28_v2,O4,384.191,58.63,42.544,False
4,8,W,b18_v10,R14,188.168,46.87,57.936,False
4,9,B,b28_v2,R15,394.879,58.923,44.153,False
4,10,W,b18_v10,Q14,164.533,47.754,58.744,False
4,11,B,b28_v2,R9,415.375,57.33,42.979,False
4,12,W,b18_v10,N14,156.937,47.994,58.616,False
4,13,B,b28_v2,R12,427.165,59.523,41.049,False
4,14,W,b18_v10,N16,175.278,46.621,60.754,False
4,15,B,b28_v2,N17,648.605,62.643,40.969,False
4,16,W,b18_v10,M16,185.141,45.24,60.655,False
4,17,B,b28_v2,L18,388.723,62.417,40.88,False
4,18,W,b18_v10,F3,165.731,44.759,62.061,False
4,19,B,b28_v2,R4,386.534,64.172,40.507,False
4,20,W,b18_v10,S4,251.449,42.467,62.215,False
4,21,B,b28_v2,S3,545.113,61.933,42.644,False
4,22,W,b18_v10,C10,195.273,42.381,60.84,False
4,23,B,b28_v2,P12,429.642,63.384,39.91,False
4,24,W,b18_v10,Q8,189.221,43.39,60.921,False
4,25,B,b28_v2,Q9,446.62,60.747,39.839,False
4,26,W,b18_v10,O8,344.433,42.565,61.323,False
4,27,B,b28_v2,K16,558.372,61.875,39.789,False
4,28,W,b18_v10,K15,158.648,42.836,60.463,False
4,29,B,b28_v2,J15,367.608,59.58,41.57,False
4,30,W,b18_v10,K14,153.687,43.184,60.686,False
4,31,B,b28_v2,J14,377.861,63.268,40.784,False
4,32,W,b18_v10,K13,149.876,41.416,62.654,False
4,33,B,b28_v2,J13,355.781,63.215,40.511,False
4,34,W,b18_v10,K12,150.335,39.665,62.651,False
4,35,B,b28_v2,C14,372.094,63.206,39.305,False
4,36,W,b18_v10,F17,157.351,39.855,63.142,False
4,37,B,b28_v2,B16,382.578,63.291,38.032,False
4,38,W,b18_v10,C17,153.138,40.764,63.391,False
4,39,B,b28_v2,D15,384.93,63.239,39.322,False
4,40,W,b18_v10,P9,186.386,39.926,63.988,False
4,41,B,b28_v2,R8,396.299,68.35,37.145,False
4,42,W,b18_v10,Q7,185.711,40.129,69.261,False
4,43,B,b28_v2,P10,408.138,69.802,36.807,False
4,44,W,b18_v10,O10,154.958,40.772,67.533,False
4,45,B,b28_v2,O11,376.961,71.881,38.953,False
4,46,W,b18_v10,N10,147.895,40.804,68.127,False
4,47,B,b28_v2,E16,367.314,68.791,37.0,False
4,48,W,b18_v10,E17,148.497,34.727,70.578,False
4,49,B,b28_v2,C16,346.196,69.907,34.358,False
4,50,W,b18_v10,D17,142.709,34.149,69.479,False
4,51,B,b28_v2,B5,342.996,67.649,34.569,False
4,52,W,b18_v10,B4,141.236,36.523,66.572,False
4,53,B,b28_v2,D9,342.986,68.708,37.01,False
4,54,W,b18_v10,D10,146.436,36.477,69.988,False
4,55,B,b28_v2,E10,395.996,69.71,34.779,False
4,56,W,b18_v10,E11,141.38,36.11,69.291,False
4,57,B,b28_v2,C9,355.122,71.993,34.579,False
4,58,W,b18_v10,F11,150.691,36.232,66.406,False
4,59,B,b28_v2,C4,355.964,68.303,35.139,False
4,60,W,b18_v10,C5,147.019,35.95,63.575,False
4,61,B,b28_v2,C3,350.949,68.526,39.751,False
4,62,W,b18_v10,B6,155.392,37.565,65.754,False
4,63,B,b28_v2,D5,360.683,63.256,41.853,False
4,64,W,b18_v10,C6,152.38,40.857,61.324,False
4,65,B,b28_v2,E4,379.139,65.076,40.887,False
4,66,W,b18_v10,D3,143.092,38.948,64.978,False
4,67,B,b28_v2,E3,350.331,66.551,43.192,False
4,68,W,b18_v10,D2,146.507,37.369,66.617,False
4,69,B,b28_v2,E2,344.315,69.16,43.934,False
4,70,W,b18_v10,C2,141.023,35.66,64.659,False
4,71,B,b28_v2,D6,354.17,76.003,28.414,False
4,72,W,b18_v10,D7,143.313,22.888,77.572,False
4,73,B,b28_v2,E7,343.327,80.812,29.729,False
4,74,W,b18_v10,E8,144.838,27.387,73.484,False
4,75,B,b28_v2,C7,347.262,88.568,22.283,False
4,76,W,b18_v10,D8,142.254,30.078,75.075,False
4,77,B,b28_v2,B3,347.736,80.193,29.722,False
4,78,W,b18_v10,E5,140.906,21.4,74.911,False
4,79,B,b28_v2,E6,363.62,65.947,48.67,False
4,80,W,b18_v10,F5,144.667,33.729,58.618,False
4,81,B,b28_v2,G6,362.002,50.404,51.1,False
4,82,W,b18_v10,F4,143.595,35.818,51.347,False
4,83,B,b28_v2,B2,381.462,66.802,51.231,False
4,84,W,b18_v10,F2,145.939,44.477,70.48,False
4,85,B,b28_v2,B7,354.731,74.657,41.591,False
4,86,W,b18_v10,A5,143.946,44.049,38.985,False
4,87,B,b28_v2,A7,357.885,28.036,84.908,False
4,88,W,b18_v10,A6,150.174,59.553,48.993,False
4,89,B,b28_v2,C1,347.745,47.551,69.548,False
4,90,W,b18_v10,E1,146.454,51.788,62.783,False
4,91,B,b28_v2,A3,375.969,79.197,44.852,False
4,92,W,b18_v10,F6,153.579,19.598,87.337,False
4,93,B,b28_v2,F7,354.57,84.794,29.014,False
4,94,W,b18_v10,G7,154.827,11.005,91.843,False
4,95,B,b28_v2,F8,370.771,91.949,11.981,False
4,96,W,b18_v10,E9,146.809,7.49,96.144,False
4,97,B,b28_v2,G8,351.101,98.561,3.1,False
4,98,W,b18_v10,C8,145.324,3.144,98.343,False
4,99,B,b28_v2,A4,351.303,98.053,4.688,False
4,100,W,b18_v10,J16,146.317,3.125,98.2,False
4,101,B,b28_v2,H16,411.659,97.793,5.701,False
4,102,W,b18_v10,RESIGN,163.524,3.15,98.161,False
5,1,B,b28_v2,Q16,422.359,57.48,42.111,False
5,2,W,b18_v10,D4,195.189,40.845,58.551,False
5,3,B,b28_v2,Q3,379.259,56.946,42.921,False
5,4,W,b18_v10,D16,159.287,44.331,58.627,False
5,5,B,b28_v2,O17,350.301,58.685,41.582,False
5,6,W,b18_v10,R5,153.559,45.195,59.041,False
5,7,B,b28_v2,O4,365.779,58.63,42.544,False
5,8,W,b18_v10,R14,146.437,46.87,57.936,False
5,9,B,b28_v2,R15,352.203,58.923,44.153,False
5,10,W,b18_v10,Q14,150.395,47.754,58.744,False
5,11,B,b28_v2,R9,357.72,57.33,42.979,False
5,12,W,b18_v10,N14,145.819,47.994,58.616,False
5,13,B,b28_v2,R12,351.621,59.523,41.049,False
5,14,W,b18_v10,N16,149.137,46.621,60.754,False
5,15,B,b28_v2,N17,359.67,62.643,40.969,False
5,16,W,b18_v10,M16,155.702,45.24,60.655,False
5,17,B,b28_v2,L18,350.186,62.417,40.88,False
5,18,W,b18_v10,F3,147.979,44.759,62.061,False
5,19,B,b28_v2,R4,348.989,64.172,40.507,False
5,20,W,b18_v10,S4,154.407,42.467,62.215,False
5,21,B,b28_v2,S3,404.318,61.933,42.644,False
5,22,W,b18_v10,C10,142.315,42.381,60.84,False
5,23,B,b28_v2,P12,359.323,63.384,39.91,False
5,24,W,b18_v10,Q8,144.255,43.39,60.921,False
5,25,B,b28_v2,Q9,353.966,60.747,39.839,False
5,26,W,b18_v10,O8,145.415,42.565,61.323,False
5,27,B,b28_v2,K16,362.81,61.875,39.789,False
5,28,W,b18_v10,K15,142.474,42.836,60.463,False
5,29,B,b28_v2,J15,341.506,59.58,41.57,False
5,30,W,b18_v10,K14,141.583,43.184,60.686,False
5,31,B,b28_v2,J14,354.339,63.268,40.784,False
5,32,W,b18_v10,K13,142.284,41.416,62.654,False
5,33,B,b28_v2,J13,341.926,63.215,40.511,False
5,34,W,b18_v10,K12,142.007,39.665,62.651,False
5,35,B,b28_v2,C14,342.504,63.206,39.305,False
5,36,W,b18_v10,F17,141.842,39.855,63.142,False
5,37,B,b28_v2,B16,348.034,63.291,38.032,False
5,38,W,b18_v10,C17,173.107,40.764,63.391,False
5,39,B,b28_v2,D15,355.666,63.239,39.322,False
5,40,W,b18_v10,P9,151.329,39.926,63.988,False
5,41,B,b28_v2,R8,368.135,68.35,37.145,False
5,42,W,b18_v10,Q7,147.571,40.129,69.261,False
5,43,B,b28_v2,P10,351.37,69.802,36.807,False
5,44,W,b18_v10,O10,141.656,40.772,67.533,False
5,45,B,b28_v2,O11,353.277,71.881,38.953,False
5,46,W,b18_v10,N10,149.054,40.804,68.127,False
5,47,B,b28_v2,E16,351.124,68.791,37.0,False
5,48,W,b18_v10,E17,141.875,34.727,70.578,False
5,49,B,b28_v2,C16,352.809,69.907,34.358,False
5,50,W,b18_v10,D17,146.123,34.149,69.479,False
5,51,B,b28_v2,B5,350.587,67.649,34.569,False
5,52,W,b18_v10,B4,141.642,36.523,66.572,False
5,53,B,b28_v2,D9,348.891,68.708,37.01,False
5,54,W,b18_v10,D10,143.987,36.477,69.988,False
5,55,B,b28_v2,E10,352.912,69.71,34.779,False
5,56,W,b18_v10,E11,142.542,36.11,69.291,False
5,57,B,b28_v2,C9,351.41,71.993,34.579,False
5,58,W,b18_v10,F11,149.932,36.232,66.406,False
5,59,B,b28_v2,C4,358.308,68.303,35.139,False
5,60,W,b18_v10,C5,145.944,35.95,63.575,False
5,61,B,b28_v2,C3,355.805,68.526,39.751,False
5,62,W,b18_v10,B6,142.193,37.565,65.754,False
5,63,B,b28_v2,D5,350.34,63.256,41.853,False
5,64,W,b18_v10,C6,148.125,40.857,61.324,False
5,65,B,b28_v2,E4,356.565,65.076,40.887,False
5,66,W,b18_v10,D3,146.36,38.948,64.978,False
5,67,B,b28_v2,E3,355.655,66.551,43.192,False
5,68,W,b18_v10,D2,147.632,37.369,66.617,False
5,69,B,b28_v2,E2,354.201,69.16,43.934,False
5,70,W,b18_v10,C2,146.139,35.66,64.659,False
5,71,B,b28_v2,D6,353.26,76.003,28.414,False
5,72,W,b18_v10,D7,146.416,22.888,77.572,False
5,73,B,b28_v2,E7,355.404,80.812,29.729,False
5,74,W,b18_v10,E8,146.553,27.387,73.484,False
